level_id,episode,mission,seg_count,first_seg
10,2,1,2,325
10,2,1,4,327
10,2,1,4,331
10,2,1,1,335
10,2,1,4,336
10,2,1,4,340
10,2,1,4,344
10,2,1,4,348
10,2,1,4,352
10,2,1,4,356
10,2,1,4,360
10,2,1,3,364
10,2,1,4,367
10,2,1,4,371
10,2,1,4,375
10,2,1,4,379
10,2,1,4,383
10,2,1,4,387
10,2,1,4,391
10,2,1,1,395
10,2,1,4,396
10,2,1,7,400
10,2,1,4,407
10,2,1,3,411
10,2,1,4,414
10,2,1,4,418
10,2,1,4,422
10,2,1,4,426
10,2,1,4,430
10,2,1,4,434
10,2,1,4,438
10,2,1,1,442
10,2,1,2,443
10,2,1,3,445
10,2,1,2,448
10,2,1,4,450
10,2,1,3,454
10,2,1,3,457
10,2,1,4,460
10,2,1,6,464
10,2,1,4,470
10,2,1,4,474
10,2,1,6,478
10,2,1,3,484
10,2,1,3,487
10,2,1,3,490
10,2,1,4,493
10,2,1,3,497
10,2,1,4,500
10,2,1,5,504
10,2,1,1,509
10,2,1,4,510
10,2,1,3,514
10,2,1,4,517
10,2,1,4,521
10,2,1,5,525
10,2,1,3,530
10,2,1,1,533
10,2,1,8,534
10,2,1,3,542
10,2,1,4,545
10,2,1,3,549
10,2,1,4,552
10,2,1,1,556
10,2,1,5,557
10,2,1,1,562
10,2,1,1,563
10,2,1,1,564
10,2,1,2,565
10,2,1,3,567
10,2,1,1,570
10,2,1,3,571
10,2,1,1,574
10,2,1,3,575
10,2,1,3,578
10,2,1,3,581
10,2,1,2,584
10,2,1,1,586
10,2,1,1,587
10,2,1,2,588
10,2,1,1,590
10,2,1,4,591
10,2,1,2,595
14,2,5,5,0
14,2,5,4,5
14,2,5,4,9
14,2,5,4,13
14,2,5,4,17
14,2,5,4,21
14,2,5,3,25
14,2,5,5,28
14,2,5,4,33
14,2,5,3,37
14,2,5,3,40
14,2,5,4,43
14,2,5,3,47
14,2,5,5,50
14,2,5,1,55
14,2,5,4,56
14,2,5,4,60
14,2,5,4,64
14,2,5,2,68
14,2,5,1,70
14,2,5,4,71
14,2,5,1,75
14,2,5,1,76
14,2,5,4,77
14,2,5,4,81
14,2,5,3,85
14,2,5,2,88
14,2,5,4,90
14,2,5,4,94
14,2,5,4,98
14,2,5,1,102
14,2,5,4,103
14,2,5,2,107
14,2,5,2,109
14,2,5,4,111
14,2,5,2,115
14,2,5,4,117
14,2,5,2,121
14,2,5,1,123
14,2,5,1,124
14,2,5,1,125
14,2,5,2,126
14,2,5,4,128
14,2,5,4,132
14,2,5,4,136
14,2,5,4,140
14,2,5,4,144
14,2,5,3,148
14,2,5,4,151
14,2,5,4,155
14,2,5,4,159
14,2,5,3,163
14,2,5,4,166
14,2,5,1,170
14,2,5,4,171
14,2,5,4,175
14,2,5,4,179
14,2,5,4,183
14,2,5,4,187
14,2,5,4,191
14,2,5,5,195
14,2,5,4,200
14,2,5,4,204
14,2,5,4,208
14,2,5,5,212
14,2,5,4,217
14,2,5,4,221
14,2,5,1,225
14,2,5,7,226
14,2,5,2,233
14,2,5,3,235
14,2,5,4,238
14,2,5,1,242
14,2,5,4,243
14,2,5,1,247
14,2,5,3,248
14,2,5,1,251
14,2,5,1,252
14,2,5,1,253
14,2,5,3,254
14,2,5,1,257
14,2,5,3,258
14,2,5,2,261
14,2,5,3,263
14,2,5,4,266
14,2,5,3,270
14,2,5,4,273
14,2,5,1,277
14,2,5,7,278
14,2,5,3,285
14,2,5,4,288
14,2,5,4,292
14,2,5,3,296
14,2,5,6,299
14,2,5,4,305
14,2,5,4,309
14,2,5,5,313
14,2,5,4,318
14,2,5,4,322
14,2,5,3,326
14,2,5,3,329
14,2,5,3,332
14,2,5,3,335
14,2,5,4,338
14,2,5,4,342
14,2,5,4,346
14,2,5,8,350
14,2,5,4,358
14,2,5,4,362
14,2,5,4,366
14,2,5,4,370
14,2,5,4,374
14,2,5,4,378
14,2,5,4,382
14,2,5,3,386
14,2,5,3,389
14,2,5,3,392
14,2,5,2,395
14,2,5,9,397
14,2,5,2,406
14,2,5,3,408
14,2,5,2,411
14,2,5,4,413
14,2,5,2,417
14,2,5,1,419
14,2,5,1,420
14,2,5,1,421
14,2,5,1,422
14,2,5,4,423
14,2,5,6,427
14,2,5,2,433
14,2,5,4,435
14,2,5,4,439
14,2,5,4,443
14,2,5,2,447
14,2,5,2,449
14,2,5,1,451
14,2,5,1,452
14,2,5,4,453
14,2,5,3,457
14,2,5,2,460
14,2,5,1,462
14,2,5,4,463
14,2,5,3,467
14,2,5,1,470
14,2,5,1,471
14,2,5,4,472
14,2,5,1,476
14,2,5,3,477
14,2,5,4,480
14,2,5,4,484
14,2,5,4,488
14,2,5,4,492
14,2,5,1,496
14,2,5,5,497
14,2,5,3,502
14,2,5,2,505
14,2,5,1,507
14,2,5,1,508
14,2,5,7,509
14,2,5,3,516
14,2,5,3,519
14,2,5,4,522
14,2,5,3,526
14,2,5,2,529
14,2,5,2,531
14,2,5,3,533
14,2,5,3,536
14,2,5,4,539
14,2,5,3,543
14,2,5,4,546
14,2,5,2,550
14,2,5,4,552
14,2,5,3,556
14,2,5,8,559
14,2,5,2,567
14,2,5,2,569
14,2,5,5,571
14,2,5,2,576
14,2,5,5,578
14,2,5,1,583
14,2,5,1,584
14,2,5,1,585
14,2,5,3,586
14,2,5,1,589
14,2,5,1,590
14,2,5,3,591
14,2,5,2,594
14,2,5,4,596
14,2,5,2,600
14,2,5,1,602
14,2,5,1,603
14,2,5,2,604
14,2,5,4,606
14,2,5,3,610
14,2,5,2,613
14,2,5,4,615
14,2,5,1,619
14,2,5,4,620
14,2,5,3,624
14,2,5,1,627
14,2,5,2,628
14,2,5,3,630
14,2,5,5,633
14,2,5,4,638
14,2,5,2,642
14,2,5,4,644
14,2,5,1,648
14,2,5,5,649
14,2,5,1,654
14,2,5,8,655
14,2,5,5,663
14,2,5,1,668
14,2,5,4,669
14,2,5,4,673
14,2,5,4,677
14,2,5,4,681
14,2,5,4,685
14,2,5,3,689
14,2,5,4,692
14,2,5,4,696
14,2,5,4,700
14,2,5,2,704
14,2,5,4,706
14,2,5,2,710
14,2,5,3,712
14,2,5,2,715
14,2,5,3,717
14,2,5,1,720
14,2,5,2,721
14,2,5,1,723
14,2,5,3,724
14,2,5,4,727
14,2,5,2,731
14,2,5,3,733
14,2,5,3,736
14,2,5,4,739
14,2,5,5,743
14,2,5,4,748
14,2,5,1,752
14,2,5,4,753
14,2,5,1,757
14,2,5,3,758
14,2,5,4,761
14,2,5,4,765
14,2,5,1,769
14,2,5,1,770
14,2,5,2,771
14,2,5,2,773
14,2,5,4,775
14,2,5,6,779
14,2,5,4,785
14,2,5,2,789
14,2,5,1,791
14,2,5,4,792
14,2,5,1,796
14,2,5,4,797
14,2,5,1,801
14,2,5,1,802
14,2,5,4,803
14,2,5,1,807
14,2,5,1,808
14,2,5,2,809
14,2,5,2,811
14,2,5,1,813
14,2,5,2,814
14,2,5,1,816
14,2,5,3,817
14,2,5,4,820
14,2,5,1,824
14,2,5,2,825
14,2,5,1,827
14,2,5,2,828
14,2,5,1,830
14,2,5,1,831
14,2,5,2,832
14,2,5,6,834
14,2,5,1,840
14,2,5,1,841
14,2,5,1,842
14,2,5,2,843
14,2,5,1,845
14,2,5,3,846
14,2,5,1,849
14,2,5,1,850
14,2,5,1,851
14,2,5,1,852
14,2,5,1,853
14,2,5,1,854
14,2,5,2,855
14,2,5,5,857
14,2,5,2,862
14,2,5,7,864
14,2,5,4,871
14,2,5,3,875
14,2,5,3,878
14,2,5,1,881
14,2,5,1,882
14,2,5,1,883
14,2,5,1,884
14,2,5,1,885
14,2,5,3,886
14,2,5,1,889
14,2,5,1,890
14,2,5,8,891
14,2,5,4,899
14,2,5,4,903
14,2,5,4,907
14,2,5,5,911
14,2,5,2,916
14,2,5,4,918
14,2,5,4,922
14,2,5,4,926
14,2,5,3,930
14,2,5,2,933
14,2,5,3,935
14,2,5,4,938
14,2,5,3,942
14,2,5,3,945
14,2,5,2,948
14,2,5,4,950
14,2,5,3,954
14,2,5,3,957
14,2,5,2,960
14,2,5,2,962
14,2,5,2,964
14,2,5,4,966
14,2,5,2,970
14,2,5,3,972
14,2,5,3,975
14,2,5,2,978
14,2,5,3,980
14,2,5,4,983
14,2,5,2,987
14,2,5,4,989
14,2,5,4,993
14,2,5,3,997
14,2,5,3,1000
14,2,5,2,1003
14,2,5,2,1005
14,2,5,3,1007
14,2,5,2,1010
14,2,5,3,1012
14,2,5,3,1015
14,2,5,3,1018
14,2,5,4,1021
14,2,5,4,1025
14,2,5,2,1029
14,2,5,4,1031
14,2,5,4,1035
14,2,5,4,1039
14,2,5,3,1043
14,2,5,4,1046
14,2,5,3,1050
14,2,5,6,1053
14,2,5,4,1059
14,2,5,4,1063
14,2,5,5,1067
14,2,5,3,1072
14,2,5,2,1075
14,2,5,1,1077
14,2,5,1,1078
14,2,5,1,1079
14,2,5,1,1080
14,2,5,1,1081
14,2,5,4,1082
14,2,5,4,1086
14,2,5,5,1090
14,2,5,1,1095
14,2,5,4,1096
14,2,5,4,1100
14,2,5,4,1104
14,2,5,2,1108
14,2,5,1,1110
14,2,5,1,1111
14,2,5,1,1112
14,2,5,1,1113
14,2,5,1,1114
14,2,5,2,1115
14,2,5,1,1117
14,2,5,1,1118
14,2,5,1,1119
14,2,5,1,1120
14,2,5,1,1121
14,2,5,4,1122
14,2,5,2,1126
14,2,5,2,1128
14,2,5,4,1130
14,2,5,4,1134
14,2,5,4,1138
14,2,5,4,1142
14,2,5,3,1146
14,2,5,1,1149
14,2,5,4,1150
14,2,5,2,1154
14,2,5,1,1156
14,2,5,1,1157
14,2,5,2,1158
14,2,5,5,1160
14,2,5,3,1165
14,2,5,4,1168
14,2,5,4,1172
14,2,5,4,1176
14,2,5,4,1180
14,2,5,4,1184
14,2,5,1,1188
14,2,5,2,1189
14,2,5,5,1191
14,2,5,2,1196
14,2,5,2,1198
14,2,5,4,1200
14,2,5,2,1204
14,2,5,5,1206
14,2,5,4,1211
14,2,5,3,1215
14,2,5,7,1218
14,2,5,5,1225
14,2,5,3,1230
14,2,5,1,1233
14,2,5,3,1234
14,2,5,3,1237
14,2,5,1,1240
14,2,5,1,1241
14,2,5,4,1242
14,2,5,4,1246
14,2,5,5,1250
14,2,5,4,1255
14,2,5,4,1259
14,2,5,4,1263
14,2,5,4,1267
14,2,5,4,1271
14,2,5,4,1275
14,2,5,4,1279
14,2,5,2,1283
14,2,5,3,1285
14,2,5,2,1288
14,2,5,4,1290
14,2,5,4,1294
14,2,5,4,1298
14,2,5,4,1302
14,2,5,2,1306
14,2,5,2,1308
14,2,5,4,1310
14,2,5,4,1314
14,2,5,2,1318
14,2,5,3,1320
14,2,5,2,1323
14,2,5,6,1325
14,2,5,3,1331
14,2,5,1,1334
14,2,5,2,1335
14,2,5,4,1337
14,2,5,4,1341
14,2,5,4,1345
14,2,5,3,1349
14,2,5,2,1352
14,2,5,2,1354
14,2,5,4,1356
14,2,5,4,1360
14,2,5,4,1364
14,2,5,4,1368
14,2,5,4,1372
14,2,5,4,1376
14,2,5,4,1380
14,2,5,2,1384
14,2,5,4,1386
14,2,5,3,1390
14,2,5,3,1393
14,2,5,8,1396
14,2,5,3,1404
14,2,5,1,1407
14,2,5,4,1408
14,2,5,3,1412
14,2,5,4,1415
14,2,5,4,1419
14,2,5,2,1423
14,2,5,1,1425
14,2,5,1,1426
14,2,5,4,1427
14,2,5,3,1431
14,2,5,4,1434
14,2,5,4,1438
14,2,5,4,1442
14,2,5,3,1446
14,2,5,1,1449
14,2,5,3,1450
14,2,5,3,1453
14,2,5,3,1456
14,2,5,3,1459
14,2,5,2,1462
14,2,5,2,1464
14,2,5,4,1466
14,2,5,5,1470
14,2,5,4,1475
14,2,5,4,1479
14,2,5,4,1483
14,2,5,3,1487
14,2,5,3,1490
14,2,5,5,1493
14,2,5,2,1498
14,2,5,2,1500
14,2,5,4,1502
14,2,5,4,1506
14,2,5,4,1510
14,2,5,4,1514
14,2,5,4,1518
14,2,5,4,1522
14,2,5,4,1526
14,2,5,4,1530
14,2,5,4,1534
14,2,5,3,1538
14,2,5,1,1541
14,2,5,2,1542
14,2,5,2,1544
14,2,5,3,1546
14,2,5,3,1549
14,2,5,2,1552
14,2,5,1,1554
14,2,5,3,1555
14,2,5,1,1558
14,2,5,1,1559
14,2,5,1,1560
14,2,5,1,1561
14,2,5,1,1562
14,2,5,1,1563
14,2,5,4,1564
14,2,5,4,1568
14,2,5,4,1572
14,2,5,4,1576
14,2,5,4,1580
14,2,5,4,1584
14,2,5,3,1588
14,2,5,1,1591
14,2,5,2,1592
14,2,5,3,1594
14,2,5,2,1597
14,2,5,5,1599
14,2,5,2,1604
14,2,5,5,1606
14,2,5,4,1611
14,2,5,2,1615
14,2,5,3,1617
14,2,5,1,1620
14,2,5,1,1621
14,2,5,1,1622
14,2,5,1,1623
14,2,5,1,1624
14,2,5,1,1625
14,2,5,3,1626
14,2,5,1,1629
14,2,5,5,1630
14,2,5,1,1635
14,2,5,4,1636
14,2,5,3,1640
14,2,5,3,1643
14,2,5,3,1646
14,2,5,3,1649
14,2,5,3,1652
14,2,5,4,1655
14,2,5,7,1659
14,2,5,4,1666
14,2,5,4,1670
14,2,5,6,1674
14,2,5,3,1680
14,2,5,4,1683
14,2,5,2,1687
14,2,5,4,1689
14,2,5,1,1693
14,2,5,4,1694
14,2,5,3,1698
14,2,5,1,1701
14,2,5,1,1702
14,2,5,4,1703
14,2,5,4,1707
14,2,5,1,1711
14,2,5,2,1712
14,2,5,3,1714
14,2,5,2,1717
14,2,5,4,1719
14,2,5,1,1723
14,2,5,1,1724
14,2,5,3,1725
14,2,5,4,1728
14,2,5,1,1732
14,2,5,1,1733
14,2,5,3,1734
14,2,5,2,1737
14,2,5,3,1739
14,2,5,3,1742
14,2,5,1,1745
14,2,5,5,1746
14,2,5,3,1751
14,2,5,2,1754
14,2,5,2,1756
14,2,5,1,1758
14,2,5,1,1759
14,2,5,6,1760
14,2,5,6,1766
14,2,5,2,1772
14,2,5,2,1774
14,2,5,4,1776
14,2,5,4,1780
14,2,5,6,1784
14,2,5,1,1790
14,2,5,6,1791
14,2,5,2,1797
14,2,5,4,1799
14,2,5,2,1803
14,2,5,3,1805
14,2,5,3,1808
14,2,5,4,1811
14,2,5,3,1815
14,2,5,2,1818
14,2,5,6,1820
14,2,5,6,1826
14,2,5,2,1832
14,2,5,2,1834
14,2,5,4,1836
14,2,5,3,1840
14,2,5,4,1843
1,1,1,8,0
1,1,1,1,8
1,1,1,1,9
1,1,1,1,10
1,1,1,1,11
1,1,1,1,12
1,1,1,1,13
1,1,1,6,14
1,1,1,6,20
1,1,1,1,26
1,1,1,3,27
1,1,1,4,30
1,1,1,4,34
1,1,1,4,38
1,1,1,5,42
1,1,1,4,47
1,1,1,4,51
1,1,1,4,55
1,1,1,4,59
1,1,1,2,63
1,1,1,3,65
1,1,1,2,68
1,1,1,1,70
1,1,1,4,71
1,1,1,2,75
1,1,1,6,77
1,1,1,4,83
1,1,1,4,87
1,1,1,6,91
1,1,1,3,97
1,1,1,2,100
1,1,1,4,102
1,1,1,3,106
1,1,1,3,109
1,1,1,2,112
1,1,1,4,114
1,1,1,6,118
1,1,1,2,124
1,1,1,4,126
1,1,1,3,130
1,1,1,3,133
1,1,1,2,136
1,1,1,4,138
1,1,1,5,142
1,1,1,4,147
1,1,1,3,151
1,1,1,2,154
1,1,1,3,156
1,1,1,2,159
1,1,1,2,161
1,1,1,4,163
1,1,1,5,167
1,1,1,6,172
1,1,1,3,178
1,1,1,1,181
1,1,1,4,182
1,1,1,4,186
1,1,1,8,190
1,1,1,4,198
1,1,1,2,202
1,1,1,4,204
1,1,1,1,208
1,1,1,1,209
1,1,1,2,210
1,1,1,2,212
1,1,1,1,214
1,1,1,5,215
1,1,1,1,220
1,1,1,3,221
1,1,1,4,224
1,1,1,1,228
1,1,1,3,229
1,1,1,1,232
1,1,1,4,233
1,1,1,2,237
1,1,1,2,239
1,1,1,5,241
1,1,1,4,246
1,1,1,7,250
1,1,1,3,257
1,1,1,4,260
1,1,1,3,264
1,1,1,3,267
1,1,1,4,270
1,1,1,4,274
1,1,1,3,278
1,1,1,2,281
1,1,1,4,283
1,1,1,3,287
1,1,1,2,290
1,1,1,4,292
1,1,1,5,296
1,1,1,5,301
1,1,1,4,306
1,1,1,4,310
1,1,1,4,314
1,1,1,4,318
1,1,1,2,322
1,1,1,2,324
1,1,1,2,326
1,1,1,4,328
1,1,1,1,332
1,1,1,1,333
1,1,1,1,334
1,1,1,1,335
1,1,1,1,336
1,1,1,1,337
1,1,1,8,338
1,1,1,2,346
1,1,1,2,348
1,1,1,4,350
1,1,1,1,354
1,1,1,3,355
1,1,1,2,358
1,1,1,2,360
1,1,1,1,362
1,1,1,4,363
1,1,1,1,367
1,1,1,3,368
1,1,1,2,371
1,1,1,1,373
1,1,1,5,374
1,1,1,4,379
1,1,1,2,383
1,1,1,4,385
1,1,1,2,389
1,1,1,3,391
1,1,1,2,394
1,1,1,2,396
1,1,1,4,398
1,1,1,2,402
1,1,1,2,404
1,1,1,3,406
1,1,1,6,409
1,1,1,3,415
1,1,1,1,418
1,1,1,2,419
1,1,1,3,421
1,1,1,2,424
1,1,1,1,426
1,1,1,1,427
1,1,1,4,428
1,1,1,1,432
1,1,1,1,433
1,1,1,2,434
1,1,1,4,436
1,1,1,1,440
1,1,1,2,441
1,1,1,3,443
1,1,1,4,446
1,1,1,2,450
1,1,1,4,452
1,1,1,3,456
1,1,1,2,459
1,1,1,2,461
1,1,1,4,463
1,1,1,4,467
1,1,1,1,471
1,1,1,2,472
1,1,1,2,474
1,1,1,2,476
1,1,1,1,478
1,1,1,1,479
1,1,1,4,480
1,1,1,2,484
1,1,1,4,486
1,1,1,2,490
1,1,1,2,492
1,1,1,5,494
1,1,1,2,499
1,1,1,4,501
1,1,1,4,505
1,1,1,4,509
1,1,1,3,513
1,1,1,2,516
1,1,1,2,518
1,1,1,5,520
1,1,1,2,525
1,1,1,5,527
1,1,1,2,532
1,1,1,2,534
1,1,1,1,536
1,1,1,4,537
1,1,1,2,541
1,1,1,4,543
1,1,1,1,547
1,1,1,3,548
1,1,1,2,551
1,1,1,7,553
1,1,1,6,560
1,1,1,2,566
1,1,1,5,568
1,1,1,2,573
1,1,1,3,575
1,1,1,4,578
1,1,1,2,582
1,1,1,5,584
1,1,1,6,589
1,1,1,6,595
1,1,1,3,601
1,1,1,3,604
1,1,1,2,607
1,1,1,4,609
1,1,1,4,613
1,1,1,4,617
1,1,1,8,621
1,1,1,3,629
1,1,1,3,632
1,1,1,2,635
1,1,1,4,637
1,1,1,4,641
1,1,1,4,645
1,1,1,4,649
1,1,1,4,653
1,1,1,1,657
1,1,1,4,658
1,1,1,4,662
1,1,1,1,666
1,1,1,4,667
1,1,1,8,671
1,1,1,3,679
1,1,1,2,682
1,1,1,4,684
1,1,1,3,688
1,1,1,4,691
1,1,1,5,695
1,1,1,4,700
1,1,1,4,704
1,1,1,6,708
1,1,1,4,714
1,1,1,3,718
1,1,1,6,721
1,1,1,6,727
1,1,1,1,733
1,1,1,6,734
1,1,1,2,740
1,1,1,1,742
1,1,1,2,743
1,1,1,2,745
20,3,2,3,0
20,3,2,4,3
20,3,2,4,7
20,3,2,3,11
20,3,2,4,14
20,3,2,1,18
20,3,2,1,19
20,3,2,2,20
20,3,2,4,22
20,3,2,4,26
20,3,2,2,30
20,3,2,4,32
20,3,2,3,36
20,3,2,4,39
20,3,2,5,43
20,3,2,2,48
20,3,2,2,50
20,3,2,4,52
20,3,2,4,56
20,3,2,2,60
20,3,2,4,62
20,3,2,3,66
20,3,2,4,69
20,3,2,1,73
20,3,2,5,74
20,3,2,1,79
20,3,2,1,80
20,3,2,2,81
20,3,2,3,83
20,3,2,3,86
20,3,2,2,89
20,3,2,3,91
20,3,2,2,94
20,3,2,4,96
20,3,2,2,100
20,3,2,5,102
20,3,2,1,107
20,3,2,2,108
20,3,2,4,110
20,3,2,3,114
20,3,2,3,117
20,3,2,2,120
20,3,2,1,122
20,3,2,4,123
20,3,2,2,127
20,3,2,2,129
20,3,2,2,131
20,3,2,5,133
20,3,2,2,138
20,3,2,5,140
20,3,2,1,145
20,3,2,2,146
20,3,2,2,148
20,3,2,4,150
20,3,2,2,154
20,3,2,4,156
20,3,2,3,160
20,3,2,2,163
20,3,2,5,165
20,3,2,4,170
20,3,2,1,174
20,3,2,4,175
20,3,2,3,179
20,3,2,3,182
20,3,2,3,185
20,3,2,4,188
20,3,2,2,192
20,3,2,2,194
20,3,2,4,196
20,3,2,4,200
20,3,2,5,204
20,3,2,4,209
20,3,2,2,213
20,3,2,6,215
20,3,2,4,221
20,3,2,4,225
20,3,2,4,229
20,3,2,3,233
20,3,2,3,236
20,3,2,4,239
20,3,2,4,243
20,3,2,4,247
20,3,2,5,251
20,3,2,1,256
20,3,2,1,257
20,3,2,2,258
20,3,2,3,260
20,3,2,4,263
20,3,2,5,267
20,3,2,1,272
20,3,2,4,273
20,3,2,2,277
20,3,2,4,279
20,3,2,3,283
20,3,2,3,286
20,3,2,2,289
20,3,2,4,291
20,3,2,2,295
20,3,2,4,297
20,3,2,4,301
20,3,2,4,305
20,3,2,4,309
20,3,2,3,313
20,3,2,3,316
20,3,2,3,319
20,3,2,1,322
20,3,2,5,323
20,3,2,1,328
20,3,2,2,329
20,3,2,2,331
20,3,2,1,333
20,3,2,4,334
20,3,2,4,338
20,3,2,3,342
20,3,2,4,345
20,3,2,2,349
20,3,2,2,351
20,3,2,3,353
20,3,2,1,356
20,3,2,1,357
20,3,2,3,358
20,3,2,1,361
20,3,2,1,362
20,3,2,4,363
20,3,2,1,367
20,3,2,1,368
20,3,2,4,369
20,3,2,3,373
20,3,2,2,376
20,3,2,1,378
20,3,2,1,379
20,3,2,2,380
20,3,2,2,382
20,3,2,1,384
20,3,2,1,385
20,3,2,3,386
20,3,2,3,389
20,3,2,4,392
20,3,2,3,396
20,3,2,1,399
20,3,2,1,400
20,3,2,4,401
20,3,2,3,405
20,3,2,3,408
20,3,2,1,411
20,3,2,3,412
20,3,2,1,415
20,3,2,3,416
20,3,2,1,419
20,3,2,2,420
20,3,2,3,422
20,3,2,1,425
20,3,2,1,426
20,3,2,4,427
20,3,2,4,431
20,3,2,2,435
20,3,2,4,437
20,3,2,3,441
20,3,2,3,444
20,3,2,3,447
20,3,2,2,450
20,3,2,4,452
20,3,2,4,456
20,3,2,4,460
20,3,2,3,464
20,3,2,4,467
20,3,2,3,471
20,3,2,1,474
20,3,2,2,475
20,3,2,2,477
20,3,2,1,479
20,3,2,1,480
20,3,2,4,481
20,3,2,3,485
20,3,2,1,488
20,3,2,2,489
20,3,2,1,491
20,3,2,3,492
20,3,2,2,495
20,3,2,2,497
20,3,2,3,499
20,3,2,5,502
20,3,2,1,507
20,3,2,2,508
20,3,2,3,510
20,3,2,3,513
20,3,2,2,516
20,3,2,2,518
20,3,2,1,520
20,3,2,2,521
20,3,2,1,523
20,3,2,1,524
20,3,2,6,525
20,3,2,1,531
20,3,2,4,532
20,3,2,2,536
20,3,2,2,538
20,3,2,1,540
20,3,2,1,541
20,3,2,5,542
20,3,2,2,547
20,3,2,7,549
20,3,2,2,556
20,3,2,1,558
20,3,2,1,559
20,3,2,6,560
20,3,2,2,566
20,3,2,2,568
20,3,2,1,570
20,3,2,1,571
20,3,2,2,572
20,3,2,1,574
20,3,2,1,575
20,3,2,3,576
20,3,2,4,579
20,3,2,4,583
20,3,2,4,587
20,3,2,4,591
20,3,2,3,595
20,3,2,2,598
20,3,2,4,600
20,3,2,1,604
20,3,2,1,605
20,3,2,4,606
20,3,2,1,610
20,3,2,2,611
20,3,2,1,613
20,3,2,1,614
20,3,2,6,615
20,3,2,4,621
20,3,2,2,625
20,3,2,1,627
20,3,2,1,628
20,3,2,1,629
20,3,2,5,630
20,3,2,1,635
20,3,2,1,636
20,3,2,1,637
20,3,2,1,638
20,3,2,3,639
20,3,2,2,642
20,3,2,2,644
20,3,2,1,646
20,3,2,5,647
20,3,2,2,652
20,3,2,1,654
20,3,2,1,655
20,3,2,2,656
20,3,2,1,658
20,3,2,1,659
20,3,2,4,660
20,3,2,1,664
20,3,2,2,665
20,3,2,2,667
20,3,2,4,669
20,3,2,1,673
20,3,2,2,674
20,3,2,2,676
20,3,2,1,678
20,3,2,2,679
20,3,2,2,681
20,3,2,2,683
20,3,2,3,685
20,3,2,5,688
20,3,2,1,693
20,3,2,1,694
20,3,2,1,695
20,3,2,1,696
20,3,2,2,697
20,3,2,4,699
20,3,2,1,703
20,3,2,1,704
20,3,2,2,705
20,3,2,2,707
20,3,2,1,709
20,3,2,2,710
20,3,2,2,712
20,3,2,3,714
20,3,2,4,717
20,3,2,1,721
20,3,2,3,722
20,3,2,1,725
20,3,2,1,726
20,3,2,2,727
20,3,2,3,729
20,3,2,1,732
20,3,2,1,733
27,3,9,3,0
27,3,9,3,3
27,3,9,4,6
27,3,9,3,10
27,3,9,4,13
27,3,9,2,17
27,3,9,1,19
27,3,9,1,20
27,3,9,1,21
27,3,9,1,22
27,3,9,4,23
27,3,9,1,27
27,3,9,1,28
27,3,9,4,29
27,3,9,4,33
27,3,9,2,37
27,3,9,2,39
27,3,9,1,41
27,3,9,1,42
27,3,9,4,43
27,3,9,1,47
27,3,9,1,48
27,3,9,4,49
27,3,9,6,53
27,3,9,4,59
27,3,9,2,63
27,3,9,3,65
27,3,9,4,68
27,3,9,4,72
27,3,9,5,76
27,3,9,2,81
27,3,9,3,83
27,3,9,4,86
27,3,9,1,90
27,3,9,1,91
27,3,9,3,92
27,3,9,4,95
27,3,9,4,99
27,3,9,3,103
27,3,9,4,106
27,3,9,4,110
27,3,9,4,114
27,3,9,3,118
27,3,9,2,121
27,3,9,1,123
27,3,9,4,124
27,3,9,4,128
27,3,9,1,132
27,3,9,1,133
27,3,9,3,134
27,3,9,6,137
27,3,9,2,143
27,3,9,1,145
27,3,9,3,146
27,3,9,3,149
27,3,9,4,152
27,3,9,2,156
27,3,9,4,158
27,3,9,4,162
27,3,9,3,166
27,3,9,1,169
27,3,9,4,170
27,3,9,2,174
27,3,9,6,176
27,3,9,3,182
27,3,9,2,185
27,3,9,3,187
27,3,9,3,190
27,3,9,2,193
27,3,9,4,195
27,3,9,3,199
27,3,9,1,202
27,3,9,3,203
27,3,9,3,206
27,3,9,1,209
27,3,9,3,210
27,3,9,3,213
27,3,9,1,216
27,3,9,3,217
27,3,9,3,220
27,3,9,1,223
27,3,9,2,224
27,3,9,2,226
27,3,9,2,228
27,3,9,3,230
27,3,9,3,233
27,3,9,4,236
27,3,9,4,240
27,3,9,2,244
27,3,9,4,246
27,3,9,2,250
27,3,9,4,252
27,3,9,4,256
27,3,9,4,260
27,3,9,3,264
27,3,9,3,267
27,3,9,4,270
27,3,9,1,274
27,3,9,5,275
27,3,9,2,280
27,3,9,3,282
27,3,9,2,285
27,3,9,3,287
27,3,9,3,290
27,3,9,1,293
27,3,9,4,294
27,3,9,2,298
27,3,9,3,300
27,3,9,2,303
27,3,9,3,305
27,3,9,3,308
27,3,9,3,311
27,3,9,4,314
27,3,9,3,318
27,3,9,5,321
27,3,9,3,326
27,3,9,3,329
27,3,9,3,332
27,3,9,3,335
27,3,9,3,338
27,3,9,4,341
27,3,9,2,345
27,3,9,4,347
27,3,9,2,351
27,3,9,3,353
27,3,9,3,356
27,3,9,3,359
27,3,9,5,362
27,3,9,2,367
27,3,9,3,369
27,3,9,5,372
27,3,9,3,377
27,3,9,3,380
27,3,9,2,383
27,3,9,3,385
27,3,9,2,388
27,3,9,3,390
27,3,9,5,393
27,3,9,3,398
27,3,9,3,401
