level_id,episode,mission,number,x_position,y_position
4,1,4,583,128,368
4,1,4,584,-64,368
4,1,4,585,-208,432
4,1,4,586,-272,576
4,1,4,587,-272,768
4,1,4,588,-208,912
4,1,4,589,-64,976
4,1,4,590,-152,832
4,1,4,591,-128,488
4,1,4,592,192,856
4,1,4,593,216,512
4,1,4,594,512,384
4,1,4,595,600,320
4,1,4,596,-784,1560
4,1,4,597,-960,1560
4,1,4,598,-1160,1016
4,1,4,599,-1016,1016
4,1,4,600,1736,1792
4,1,4,601,1608,1656
4,1,4,602,1736,1656
4,1,4,603,1856,1792
4,1,4,604,1856,1536
4,1,4,605,1608,1536
4,1,4,606,1280,152
4,1,4,607,1152,152
4,1,4,608,176,-224
4,1,4,609,176,-64
4,1,4,610,688,-64
4,1,4,611,592,-256
4,1,4,612,1472,304
4,1,4,613,1600,304
4,1,4,614,704,320
4,1,4,615,704,448
4,1,4,616,680,320
4,1,4,617,856,320
4,1,4,618,2120,1184
4,1,4,619,2120,1120
4,1,4,620,2112,1184
4,1,4,621,2112,1120
4,1,4,622,1024,576
4,1,4,623,768,832
4,1,4,624,168,-424
4,1,4,625,168,-576
4,1,4,626,1576,-256
4,1,4,627,1776,-264
4,1,4,628,1600,1640
4,1,4,629,-944,1560
4,1,4,630,-944,1536
4,1,4,631,-960,1408
4,1,4,632,-960,1392
4,1,4,633,-944,1392
4,1,4,634,-944,1424
4,1,4,635,-1152,1408
4,1,4,636,-1160,1408
4,1,4,637,-1024,1408
4,1,4,638,-976,1576
4,1,4,639,-1040,1576
4,1,4,640,-1056,1576
4,1,4,641,-960,1576
4,1,4,642,-960,1424
4,1,4,643,-1456,1408
4,1,4,644,-1328,1408
4,1,4,645,-360,1216
4,1,4,646,-360,1344
4,1,4,647,-32,1728
4,1,4,648,-856,-224
4,1,4,649,-856,-352
4,1,4,650,-976,-352
4,1,4,651,-976,-224
4,1,4,652,-128,1728
4,1,4,653,-128,1792
4,1,4,654,-192,1792
4,1,4,655,-192,1856
4,1,4,656,-128,1920
4,1,4,657,-320,1920
4,1,4,658,-128,1856
4,1,4,659,-128,1600
4,1,4,660,-192,1600
4,1,4,661,-320,1728
4,1,4,662,-192,1728
4,1,4,663,-448,1664
4,1,4,664,-384,1664
4,1,4,665,-256,1792
4,1,4,666,-384,1792
4,1,4,667,-384,1920
4,1,4,668,-448,1920
4,1,4,669,-256,1664
4,1,4,670,-320,1664
4,1,4,671,-320,1856
4,1,4,672,-256,1856
4,1,4,673,-192,919
4,1,4,674,-444,963
4,1,4,675,-384,1024
4,1,4,676,-192,424
4,1,4,677,-350,192
4,1,4,678,-1344,352
4,1,4,679,-1216,352
4,1,4,680,-1472,192
4,1,4,681,-1376,320
4,1,4,682,-1256,1024
4,1,4,683,-1256,832
4,1,4,684,-1472,1024
4,1,4,685,-1312,544
4,1,4,686,-1408,800
4,1,4,687,-1216,640
4,1,4,688,-1216,800
4,1,4,689,-1160,1024
4,1,4,690,-832,992
4,1,4,691,-832,856
4,1,4,692,-1056,192
4,1,4,693,-1056,736
4,1,4,694,-192,170
4,1,4,695,-720,-457
4,1,4,696,-640,-41
4,1,4,697,-494,18
4,1,4,698,-840,-416
4,1,4,699,-840,-608
4,1,4,700,-1120,-224
4,1,4,701,-896,-192
4,1,4,702,-1184,-96
4,1,4,703,-1472,-32
4,1,4,704,-1280,-192
4,1,4,705,-1408,-192
4,1,4,706,-1472,-384
4,1,4,707,-1184,-512
4,1,4,708,-1216,1664
4,1,4,709,-960,1544
4,1,4,710,-1152,1088
4,1,4,711,-960,1088
4,1,4,712,-960,1024
4,1,4,713,-1256,1408
4,1,4,714,-192,1664
4,1,4,715,-576,1664
4,1,4,716,-192,1216
4,1,4,717,-192,1173
4,1,4,718,-192,1408
4,1,4,719,-1024,2176
4,1,4,720,-1440,1856
4,1,4,721,-1440,1920
4,1,4,722,-1456,1872
4,1,4,723,-1456,1904
4,1,4,724,-832,1792
4,1,4,725,-704,2176
4,1,4,726,-448,2048
4,1,4,727,-384,2048
4,1,4,728,-192,2048
4,1,4,729,-192,1920
4,1,4,730,-384,1856
4,1,4,731,1792,448
4,1,4,732,1504,320
4,1,4,733,1408,1472
4,1,4,734,1736,1536
4,1,4,735,1728,1656
4,1,4,736,1408,1856
4,1,4,737,1408,1984
4,1,4,738,1600,1984
4,1,4,739,1088,320
4,1,4,740,1301,320
4,1,4,741,1408,480
4,1,4,742,1408,1040
4,1,4,743,704,704
4,1,4,744,832,832
4,1,4,745,1184,992
4,1,4,746,1408,736
4,1,4,747,1136,1040
4,1,4,748,1264,656
4,1,4,749,974,576
4,1,4,750,704,832
4,1,4,751,1216,1216
4,1,4,752,1152,1376
4,1,4,753,1312,1376
4,1,4,754,800,1376
4,1,4,755,704,1219
4,1,4,756,704,1404
4,1,4,757,704,-374
4,1,4,758,704,-502
4,1,4,759,704,-576
4,1,4,760,704,192
4,1,4,761,1726,-320
4,1,4,762,1472,-120
4,1,4,763,304,504
4,1,4,764,576,448
4,1,4,765,640,576
4,1,4,766,608,-424
4,1,4,767,96,0
4,1,4,768,-32,0
4,1,4,769,701,-70
4,1,4,770,-160,1384
4,1,4,771,-32,1328
4,1,4,772,-32,1472
4,1,4,773,-32,1856
4,1,4,774,-32,1920
4,1,4,775,640,1824
4,1,4,776,640,1688
4,1,4,777,640,768
4,1,4,778,176,848
4,1,4,779,200,944
14,2,5,0,-768,192
14,2,5,1,-768,128
14,2,5,2,-768,-512
14,2,5,3,-768,-576
14,2,5,4,-1024,-576
14,2,5,5,-1024,-256
14,2,5,6,-1024,192
14,2,5,7,-2112,-576
14,2,5,8,-2304,-576
14,2,5,9,-2112,-128
14,2,5,10,-2112,-192
14,2,5,11,-1344,216
14,2,5,12,-1536,216
14,2,5,13,-1600,216
14,2,5,14,-1792,216
14,2,5,15,-1600,208
14,2,5,16,-1600,192
14,2,5,17,-1600,200
14,2,5,18,-1536,208
14,2,5,19,-1536,200
14,2,5,20,-1536,192
14,2,5,21,-1792,320
14,2,5,22,-1792,768
14,2,5,23,-1344,768
14,2,5,24,-1344,320
14,2,5,25,-1856,1152
14,2,5,26,-1280,1152
14,2,5,27,-1152,1152
14,2,5,28,-896,1152
14,2,5,29,-2224,1152
14,2,5,30,-1984,1152
14,2,5,31,-1840,2048
14,2,5,32,-1816,2048
14,2,5,33,-1800,2064
14,2,5,34,-1800,2088
14,2,5,35,-1816,2104
14,2,5,36,-1840,2104
14,2,5,37,-1856,2088
14,2,5,38,-1856,2064
14,2,5,39,-1984,960
14,2,5,40,-2232,984
14,2,5,41,-1152,960
14,2,5,42,-896,1024
14,2,5,43,-2240,984
14,2,5,44,-768,1088
14,2,5,45,-768,1000
14,2,5,46,-1856,320
14,2,5,47,-1856,256
14,2,5,48,-1280,256
14,2,5,49,-1280,320
14,2,5,50,-1728,-536
14,2,5,51,-1776,-456
14,2,5,52,-1776,-320
14,2,5,53,-1728,-240
14,2,5,54,-1664,-192
14,2,5,55,-1472,-192
14,2,5,56,-1408,-240
14,2,5,57,-1360,-320
14,2,5,58,-1360,-456
14,2,5,59,-1408,-536
14,2,5,60,-1656,-304
14,2,5,61,-1680,-344
14,2,5,62,-1616,-280
14,2,5,63,-1520,-280
14,2,5,64,-1480,-304
14,2,5,65,-1456,-344
14,2,5,66,-1480,-480
14,2,5,67,-1456,-440
14,2,5,68,-1536,-512
14,2,5,69,-1656,-480
14,2,5,70,-1600,-512
14,2,5,71,-1680,-440
14,2,5,72,-2088,-160
14,2,5,73,-1952,-160
14,2,5,74,-1856,-256
14,2,5,75,-1856,-544
14,2,5,76,-1824,-576
14,2,5,77,-1728,-576
14,2,5,78,-1600,-672
14,2,5,79,-2048,-320
14,2,5,80,-2088,-320
14,2,5,81,-1536,-704
14,2,5,82,-1408,-576
14,2,5,83,-2048,-672
14,2,5,84,-1088,128
14,2,5,85,-1088,-64
14,2,5,86,-1320,320
14,2,5,87,-1816,320
14,2,5,88,-1320,752
14,2,5,89,-1128,944
14,2,5,90,-896,1000
14,2,5,91,-832,1000
14,2,5,92,-1816,752
14,2,5,93,-2008,944
14,2,5,94,-2232,960
14,2,5,95,-2240,1280
14,2,5,96,-2304,960
14,2,5,97,-1608,1472
14,2,5,98,-1856,1472
14,2,5,99,-1608,1464
14,2,5,100,-1608,1448
14,2,5,101,-1608,1456
14,2,5,102,-1528,1472
14,2,5,103,-1528,1464
14,2,5,104,-1528,1456
14,2,5,105,-1528,1448
14,2,5,106,-1304,1448
14,2,5,107,-1304,1176
14,2,5,108,-1832,1448
14,2,5,109,-1832,1176
14,2,5,110,-1376,1176
14,2,5,111,-1376,1240
14,2,5,112,-1464,1296
14,2,5,113,-1504,1288
14,2,5,114,-1632,1288
14,2,5,115,-1664,1296
14,2,5,116,-1760,1240
14,2,5,117,-1760,1176
14,2,5,118,-1280,1216
14,2,5,119,-1280,1280
14,2,5,120,-1280,1344
14,2,5,121,-1280,1408
14,2,5,122,-1280,1472
14,2,5,123,-1152,1216
14,2,5,124,-1152,1280
14,2,5,125,-1152,1344
14,2,5,126,-1152,1408
14,2,5,127,-1984,1216
14,2,5,128,-1984,1280
14,2,5,129,-1984,1344
14,2,5,130,-1984,1408
14,2,5,131,-1856,1216
14,2,5,132,-1856,1280
14,2,5,133,-1856,1344
14,2,5,134,-1856,1408
14,2,5,135,-2176,1472
14,2,5,136,-1024,1664
14,2,5,137,-968,1664
14,2,5,138,-968,1536
14,2,5,139,-960,1472
14,2,5,140,-1472,1472
14,2,5,141,-1632,1280
14,2,5,142,-1504,1280
14,2,5,143,-1504,1296
14,2,5,144,-1632,1296
14,2,5,145,-1656,1272
14,2,5,146,-1632,1272
14,2,5,147,-1504,1272
14,2,5,148,-1480,1272
14,2,5,149,-1408,1232
14,2,5,150,-1728,1232
14,2,5,151,-2168,1664
14,2,5,152,-2112,1664
14,2,5,153,-2088,-256
14,2,5,154,-2088,-192
14,2,5,155,-2304,192
14,2,5,156,-1856,192
14,2,5,157,-2112,-256
14,2,5,158,-2112,-320
14,2,5,159,-2104,-192
14,2,5,160,-2096,-192
14,2,5,161,-2096,-256
14,2,5,162,-2104,-256
14,2,5,163,-1312,-576
14,2,5,164,-1280,-256
14,2,5,165,-1184,-160
14,2,5,166,-1120,-704
14,2,5,167,-1472,-704
14,2,5,168,-1048,-160
14,2,5,169,-1088,-320
14,2,5,170,-1088,-672
14,2,5,171,-1280,-544
14,2,5,172,-1048,-192
14,2,5,173,-1048,-320
14,2,5,174,-1048,-256
14,2,5,175,-1032,-256
14,2,5,176,-1032,-192
14,2,5,177,-1040,-192
14,2,5,178,-1040,-256
14,2,5,179,-1024,-192
14,2,5,180,-1856,-128
14,2,5,181,-1088,-128
14,2,5,182,-1280,-128
14,2,5,183,-1472,-64
14,2,5,184,-1472,-168
14,2,5,185,-1664,-168
14,2,5,186,-1664,-64
14,2,5,187,-1280,192
14,2,5,188,-1088,192
14,2,5,189,-1832,192
14,2,5,190,-1304,192
14,2,5,191,-1280,0
14,2,5,192,-1856,-64
14,2,5,193,-2064,1664
14,2,5,194,-1072,1664
14,2,5,195,-1408,1664
14,2,5,196,-1160,1664
14,2,5,197,-1984,1792
14,2,5,198,-1976,1664
14,2,5,199,-2064,1728
14,2,5,200,-2048,1792
14,2,5,201,-2136,1728
14,2,5,202,-1152,1792
14,2,5,203,-1072,1728
14,2,5,204,-1000,1728
14,2,5,205,-1088,1792
14,2,5,206,-2136,1792
14,2,5,207,-1088,1856
14,2,5,208,-1088,1920
14,2,5,209,-1088,1984
14,2,5,210,-1088,2048
14,2,5,211,-1088,2112
14,2,5,212,-1088,2176
14,2,5,213,-1000,1856
14,2,5,214,-1000,1792
14,2,5,215,-1000,1920
14,2,5,216,-1000,1984
14,2,5,217,-1000,2048
14,2,5,218,-1000,2112
14,2,5,219,-1000,2176
14,2,5,220,-1608,1752
14,2,5,221,-1664,1808
14,2,5,222,-1472,1808
14,2,5,223,-1528,1752
14,2,5,224,-1960,1792
14,2,5,225,-2024,1856
14,2,5,226,-1960,1688
14,2,5,227,-1760,1688
14,2,5,228,-1632,1704
14,2,5,229,-1632,1736
14,2,5,230,-1688,1800
14,2,5,231,-1504,1736
14,2,5,232,-1448,1800
14,2,5,233,-1504,1704
14,2,5,234,-1376,1688
14,2,5,235,-1176,1688
14,2,5,236,-1176,1792
14,2,5,237,-1112,1856
14,2,5,238,-1664,2000
14,2,5,239,-1632,2000
14,2,5,240,-1504,2000
14,2,5,241,-1472,2000
14,2,5,242,-1448,2024
14,2,5,243,-1504,2024
14,2,5,244,-1632,2024
14,2,5,245,-1688,2024
14,2,5,246,-2168,1536
14,2,5,247,-1088,2240
14,2,5,248,-1088,2304
14,2,5,249,-1088,2368
14,2,5,250,-1000,2240
14,2,5,251,-1000,2304
14,2,5,252,-1000,2464
14,2,5,253,-2136,2304
14,2,5,254,-2136,2464
14,2,5,255,-2048,2368
14,2,5,256,-2048,2304
14,2,5,257,-1920,2368
14,2,5,258,-1216,2368
14,2,5,259,-1280,2464
14,2,5,260,-1856,2464
14,2,5,261,-1408,1176
14,2,5,262,-1728,1176
14,2,5,263,-1664,1840
14,2,5,264,-1664,1968
14,2,5,265,-1688,1968
14,2,5,266,-1688,1840
14,2,5,267,-1448,1840
14,2,5,268,-1472,1840
14,2,5,269,-1472,1968
14,2,5,270,-1448,1968
14,2,5,271,-1344,2368
14,2,5,272,-1792,2368
14,2,5,273,-1792,2304
14,2,5,274,-1728,2240
14,2,5,275,-1344,2304
14,2,5,276,-1408,2240
14,2,5,277,-1320,1856
14,2,5,278,-1296,1856
14,2,5,279,-1280,1872
14,2,5,280,-1280,1896
14,2,5,281,-1296,1912
14,2,5,282,-1320,1912
14,2,5,283,-1336,1896
14,2,5,284,-1336,1872
14,2,5,285,-2008,2048
14,2,5,286,-1944,2048
14,2,5,287,-2024,2048
14,2,5,288,-1216,2048
14,2,5,289,-1192,2048
14,2,5,290,-1128,2048
14,2,5,291,-1112,2048
14,2,5,292,-1944,2056
14,2,5,293,-2008,2056
14,2,5,294,-1920,2048
14,2,5,295,-2024,2056
14,2,5,296,-2024,2344
14,2,5,297,-1944,2344
14,2,5,298,-1128,2056
14,2,5,299,-1192,2056
14,2,5,300,-1112,2056
14,2,5,301,-1320,2048
14,2,5,302,-1296,2048
14,2,5,303,-1280,2064
14,2,5,304,-1280,2088
14,2,5,305,-1296,2104
14,2,5,306,-1320,2104
14,2,5,307,-1336,2088
14,2,5,308,-1336,2064
14,2,5,309,-960,1536
14,2,5,310,-952,1536
14,2,5,311,-952,1472
14,2,5,312,-2184,1536
14,2,5,313,-2176,1536
14,2,5,314,-2184,1472
14,2,5,315,-2304,1536
14,2,5,316,-2240,1472
14,2,5,317,-2136,1856
14,2,5,318,-2136,1920
14,2,5,319,-2136,1984
14,2,5,320,-2136,2048
14,2,5,321,-2136,2112
14,2,5,322,-2136,2176
14,2,5,323,-2048,1856
14,2,5,324,-2048,1920
14,2,5,325,-2048,1984
14,2,5,326,-2048,2048
14,2,5,327,-2048,2112
14,2,5,328,-2048,2176
14,2,5,329,-2136,2240
14,2,5,330,-2048,2240
14,2,5,331,-1840,1856
14,2,5,332,-1816,1856
14,2,5,333,-1800,1872
14,2,5,334,-1800,1896
14,2,5,335,-1816,1912
14,2,5,336,-1840,1912
14,2,5,337,-1856,1896
14,2,5,338,-1856,1872
14,2,5,339,-896,1536
14,2,5,340,-896,1472
14,2,5,341,-752,-512
14,2,5,342,-752,128
14,2,5,343,-752,320
14,2,5,344,-752,-704
14,2,5,345,-416,80
14,2,5,346,-480,-48
14,2,5,347,-480,-336
14,2,5,348,-464,-464
14,2,5,349,-400,-464
14,2,5,350,-464,-336
14,2,5,351,-464,-48
14,2,5,352,-400,80
14,2,5,353,-304,-64
14,2,5,354,-304,-160
14,2,5,355,-304,-224
14,2,5,356,-256,-464
14,2,5,357,-416,320
14,2,5,358,-464,-704
14,2,5,359,-1192,1984
14,2,5,360,-1112,1984
14,2,5,361,-2024,1984
14,2,5,362,-1944,1984
14,2,5,363,-2312,-384
14,2,5,364,-2312,-320
14,2,5,365,-2320,-320
14,2,5,366,-2320,-384
14,2,5,367,-2328,-320
14,2,5,368,-2328,-384
14,2,5,369,-2304,-384
14,2,5,370,-2304,-320
14,2,5,371,-2752,0
14,2,5,372,-2944,0
14,2,5,373,-2752,-128
14,2,5,374,-2752,-192
14,2,5,375,-2624,-192
14,2,5,376,-2752,448
14,2,5,377,-2624,448
14,2,5,378,-2752,256
14,2,5,379,-2752,384
14,2,5,380,-2592,384
14,2,5,381,-2560,320
14,2,5,382,-2560,-64
14,2,5,383,-2592,-128
14,2,5,384,-3168,256
14,2,5,385,-2976,256
14,2,5,386,-3200,-128
14,2,5,387,-3200,0
14,2,5,388,-3392,0
14,2,5,389,-3392,-128
14,2,5,390,-3392,384
14,2,5,391,-3392,352
14,2,5,392,-3392,448
14,2,5,393,-3392,-192
14,2,5,394,-3520,448
14,2,5,395,-3520,-192
14,2,5,396,-3552,-128
14,2,5,397,-3584,-64
14,2,5,398,-3584,256
14,2,5,399,-3552,384
14,2,5,400,-2304,0
14,2,5,401,-2304,-64
14,2,5,402,-2944,-128
14,2,5,403,-3008,-128
14,2,5,404,-3136,-128
14,2,5,405,-2976,272
14,2,5,406,-2976,280
14,2,5,407,-2976,264
14,2,5,408,-2912,280
14,2,5,409,-2912,272
14,2,5,410,-2912,264
14,2,5,411,-2912,256
14,2,5,412,-3232,272
14,2,5,413,-3232,288
14,2,5,414,-3232,256
14,2,5,415,-3232,264
14,2,5,416,-3168,288
14,2,5,417,-3168,272
14,2,5,418,-3168,264
14,2,5,419,-3392,256
14,2,5,420,-2816,280
14,2,5,421,-3008,312
14,2,5,422,-2496,-384
14,2,5,423,-2688,-256
14,2,5,424,-2560,-256
14,2,5,425,-2752,-384
14,2,5,426,-3136,-384
14,2,5,427,-3008,-256
14,2,5,428,-2640,-496
14,2,5,429,-2608,-496
14,2,5,430,-2584,-472
14,2,5,431,-2584,-440
14,2,5,432,-2608,-416
14,2,5,433,-2640,-416
14,2,5,434,-2664,-440
14,2,5,435,-2664,-472
14,2,5,436,-2496,-512
14,2,5,437,-2496,-576
14,2,5,438,-2496,-768
14,2,5,439,-2752,-576
14,2,5,440,-2752,-832
14,2,5,441,-2752,-640
14,2,5,442,-2496,-832
14,2,5,443,-2496,-1024
14,2,5,444,-2752,-1024
14,2,5,445,-2752,-896
14,2,5,446,-1920,-1152
14,2,5,447,-3264,-1152
14,2,5,448,-2472,-512
14,2,5,449,-2472,-408
14,2,5,450,-2328,-408
14,2,5,451,-2328,-640
14,2,5,452,-2472,-704
14,2,5,453,-2472,-576
14,2,5,454,-2240,-704
14,2,5,455,-2112,-640
14,2,5,456,-2112,-704
14,2,5,457,-2048,-768
14,2,5,458,-2176,-768
14,2,5,459,-2240,-832
14,2,5,460,-2304,-832
14,2,5,461,-2368,-768
14,2,5,462,-2432,-896
14,2,5,463,-2432,-832
14,2,5,464,-2368,-960
14,2,5,465,-1984,-960
14,2,5,466,-1984,-768
14,2,5,467,-1536,-712
14,2,5,468,-1472,-712
14,2,5,469,-1472,-720
14,2,5,470,-1536,-720
14,2,5,471,-1536,-768
14,2,5,472,-1472,-768
14,2,5,473,-1344,-832
14,2,5,474,-1344,-896
14,2,5,475,-1664,-896
14,2,5,476,-1664,-832
14,2,5,477,-1664,-960
14,2,5,478,-1344,-960
14,2,5,479,-1344,-1024
14,2,5,480,-1664,-1024
14,2,5,481,-1536,-832
14,2,5,482,-1536,-896
14,2,5,483,-1536,-960
14,2,5,484,-1536,-1024
14,2,5,485,-1728,-1088
14,2,5,486,-1280,-1088
14,2,5,487,-1536,-1088
14,2,5,488,-1280,-1152
14,2,5,489,-1728,-1152
14,2,5,490,-1792,-1088
14,2,5,491,-1792,-1152
14,2,5,492,-1856,-1152
14,2,5,493,-1856,-1088
14,2,5,494,-1920,-1088
14,2,5,495,-1216,-1088
14,2,5,496,-1152,-1088
14,2,5,497,-1152,-1152
14,2,5,498,-1216,-1152
14,2,5,499,-2776,-896
14,2,5,500,-3072,-896
14,2,5,501,-2816,-832
14,2,5,502,-2776,-832
14,2,5,503,-2776,-640
14,2,5,504,-2816,-640
14,2,5,505,-3072,-576
14,2,5,506,-2776,-576
14,2,5,507,-2816,-768
14,2,5,508,-2816,-704
14,2,5,509,-3136,-896
14,2,5,510,-3136,-576
14,2,5,511,-3200,-384
14,2,5,512,-3200,-512
14,2,5,513,-3136,-960
14,2,5,514,-3200,-960
14,2,5,515,-3200,-1088
14,2,5,516,-3840,-1152
14,2,5,517,-3840,-320
14,2,5,518,-3328,-896
14,2,5,519,-3328,-768
14,2,5,520,-3584,-704
14,2,5,521,-3584,-768
14,2,5,522,-3584,-576
14,2,5,523,-3584,-896
14,2,5,524,-3392,-1152
14,2,5,525,-3328,-704
14,2,5,526,-3328,-576
14,2,5,527,-2760,-640
14,2,5,528,-2760,-576
14,2,5,529,-2768,-576
14,2,5,530,-2768,-640
14,2,5,531,-2760,-896
14,2,5,532,-2760,-832
14,2,5,533,-2768,-832
14,2,5,534,-2768,-896
14,2,5,535,-3576,-768
14,2,5,536,-3576,-704
14,2,5,537,-3576,-640
14,2,5,538,-3392,-640
14,2,5,539,-3392,-832
14,2,5,540,-3576,-832
14,2,5,541,-1472,-1152
14,2,5,542,-1536,-1152
14,2,5,543,-3264,-1088
14,2,5,544,-1088,-1088
14,2,5,545,-1088,-1152
14,2,5,546,-896,-1152
14,2,5,547,-960,-1024
14,2,5,548,-896,-1024
14,2,5,549,-1024,-960
14,2,5,550,-832,-960
14,2,5,551,-1024,-704
14,2,5,552,-1024,-640
14,2,5,553,-832,-640
14,2,5,554,-1152,-832
14,2,5,555,-1216,-1024
14,2,5,556,-1216,-832
14,2,5,557,-960,-1088
14,2,5,558,-832,-704
14,2,5,559,-704,-832
14,2,5,560,-640,-832
14,2,5,561,-640,-896
14,2,5,562,-616,-896
14,2,5,563,-552,-832
14,2,5,564,-552,-1024
14,2,5,565,-616,-960
14,2,5,566,-64,-1024
14,2,5,567,-64,-832
14,2,5,568,-288,-224
14,2,5,569,-288,-160
14,2,5,570,-296,-160
14,2,5,571,-296,-224
14,2,5,572,-256,-160
14,2,5,573,-256,-224
14,2,5,574,-256,-128
14,2,5,575,-256,-256
14,2,5,576,0,-896
14,2,5,577,0,-960
14,2,5,578,-640,-960
14,2,5,579,-640,-1024
14,2,5,580,-624,-960
14,2,5,581,-624,-896
14,2,5,582,-632,-896
14,2,5,583,-632,-960
14,2,5,584,64,-960
14,2,5,585,64,-896
14,2,5,586,128,-960
14,2,5,587,128,-896
14,2,5,588,64,-832
14,2,5,589,128,-832
14,2,5,590,64,-768
14,2,5,591,128,-768
14,2,5,592,64,-704
14,2,5,593,128,-704
14,2,5,594,64,-640
14,2,5,595,128,-640
14,2,5,596,64,-576
14,2,5,597,128,-576
14,2,5,598,64,-512
14,2,5,599,192,-576
14,2,5,600,128,-512
14,2,5,601,128,-448
14,2,5,602,192,-512
14,2,5,603,128,-384
14,2,5,604,192,-384
14,2,5,605,192,-448
14,2,5,606,-192,-256
14,2,5,607,-192,-512
14,2,5,608,-448,-512
14,2,5,609,-448,-768
14,2,5,610,-384,-768
14,2,5,611,56,-768
14,2,5,612,-64,-768
14,2,5,613,56,-512
14,2,5,614,0,-512
14,2,5,615,0,-256
14,2,5,616,64,-192
14,2,5,617,64,-256
14,2,5,618,-256,448
14,2,5,619,-256,512
14,2,5,620,-64,512
14,2,5,621,-64,448
14,2,5,622,-384,512
14,2,5,623,-384,384
14,2,5,624,-768,384
14,2,5,625,-768,768
14,2,5,626,-640,832
14,2,5,627,-512,832
14,2,5,628,-384,768
14,2,5,629,-384,704
14,2,5,630,-320,704
14,2,5,631,-256,768
14,2,5,632,-64,768
14,2,5,633,0,704
14,2,5,634,64,704
14,2,5,635,64,768
14,2,5,636,64,384
14,2,5,637,64,512
14,2,5,638,448,384
14,2,5,639,448,768
14,2,5,640,320,832
14,2,5,641,192,832
14,2,5,642,-256,832
14,2,5,643,-64,832
14,2,5,644,-384,896
14,2,5,645,-384,1280
14,2,5,646,64,1280
14,2,5,647,64,896
14,2,5,648,-256,1472
14,2,5,649,-64,1472
14,2,5,650,-640,1344
14,2,5,651,-576,1472
14,2,5,652,-448,1472
14,2,5,653,-384,1600
14,2,5,654,-344,1344
14,2,5,655,-512,1344
14,2,5,656,192,1344
14,2,5,657,24,1344
14,2,5,658,-40,1488
14,2,5,659,256,1472
14,2,5,660,320,1344
14,2,5,661,128,1472
14,2,5,662,64,1600
14,2,5,663,-280,1488
14,2,5,664,-192,1600
14,2,5,665,-128,1600
14,2,5,666,-2016,-704
14,2,5,667,-1632,-704
14,2,5,668,-64,896
14,2,5,669,-256,896
14,2,5,670,-256,1280
14,2,5,671,-64,1280
14,2,5,672,-1216,2240
14,2,5,673,128,-192
14,2,5,674,128,-128
14,2,5,675,120,-128
14,2,5,676,120,-192
14,2,5,677,64,-128
14,2,5,678,-64,-128
14,2,5,679,192,-128
14,2,5,680,-832,1600
14,2,5,681,-832,1408
14,2,5,682,-832,1792
14,2,5,683,-704,1792
14,2,5,684,-704,1216
14,2,5,685,-832,1216
14,2,5,686,-768,1216
14,2,5,687,-896,1856
14,2,5,688,-640,1856
14,2,5,689,-640,2048
14,2,5,690,-896,2048
14,2,5,691,-832,2112
14,2,5,692,-704,2112
14,2,5,693,-2912,576
14,2,5,694,-2816,496
14,2,5,695,-3008,544
14,2,5,696,-2976,576
14,2,5,697,-2976,704
14,2,5,698,-2912,640
14,2,5,699,-2944,768
14,2,5,700,-2880,704
14,2,5,701,-2880,832
14,2,5,702,-2944,1024
14,2,5,703,-2688,1024
14,2,5,704,-2496,1344
14,2,5,705,-2496,1024
14,2,5,706,-2688,1344
14,2,5,707,-2624,1344
14,2,5,708,-2560,1344
14,2,5,709,-2304,1472
14,2,5,710,-2368,1472
14,2,5,711,-2432,1472
14,2,5,712,-2496,1472
14,2,5,713,-2368,1536
14,2,5,714,-2432,1536
14,2,5,715,-2496,1536
14,2,5,716,-2560,1472
14,2,5,717,-2624,1536
14,2,5,718,-2560,1536
14,2,5,719,-3328,544
14,2,5,720,-3136,544
14,2,5,721,-3296,960
14,2,5,722,-3464,856
14,2,5,723,-3264,1152
14,2,5,724,-3784,1184
14,2,5,725,-3720,1288
14,2,5,726,-3352,1304
14,2,5,727,-3520,1600
14,2,5,728,-3520,1344
14,2,5,729,-3456,1808
14,2,5,730,-3448,1808
14,2,5,731,-3448,1712
14,2,5,732,-3456,1712
14,2,5,733,-3440,1808
14,2,5,734,-3432,1808
14,2,5,735,-3432,1712
14,2,5,736,-3440,1712
14,2,5,737,-3456,2144
14,2,5,738,-3448,2144
14,2,5,739,-3448,2016
14,2,5,740,-3456,2016
14,2,5,741,-3440,2144
14,2,5,742,-3440,2016
14,2,5,743,-3456,2448
14,2,5,744,-3448,2448
14,2,5,745,-3448,2352
14,2,5,746,-3456,2352
14,2,5,747,-3440,2448
14,2,5,748,-3432,2448
14,2,5,749,-3432,2352
14,2,5,750,-3440,2352
14,2,5,751,-3392,2176
14,2,5,752,-3392,1984
14,2,5,753,-3392,1856
14,2,5,754,-3392,1664
14,2,5,755,-3392,2304
14,2,5,756,-3392,2496
14,2,5,757,-3264,2304
14,2,5,758,-3264,2176
14,2,5,759,-3264,1984
14,2,5,760,-3264,1856
14,2,5,761,-3264,1664
14,2,5,762,-3584,1344
14,2,5,763,-3584,1600
14,2,5,764,-3200,2112
14,2,5,765,-3200,2048
14,2,5,766,-3072,2112
14,2,5,767,-3072,2048
14,2,5,768,-3072,2128
14,2,5,769,-3072,2032
14,2,5,770,-3200,2368
14,2,5,771,-3200,2432
14,2,5,772,-2944,2432
