level_id,episode,mission,vertex_1,vertex_2,angle,line,side,offset
3,1,3,149,154,-16384,173,0,0
3,1,3,127,128,-16384,134,0,0
3,1,3,149,127,0,159,0,0
3,1,3,128,154,-32768,168,0,0
3,1,3,154,149,16384,173,1,0
3,1,3,128,127,16384,134,1,0
3,1,3,127,150,0,160,0,0
3,1,3,153,128,-32768,167,0,0
3,1,3,150,153,-16384,174,0,0
3,1,3,906,464,0,542,0,16
3,1,3,103,102,-32768,107,1,0
3,1,3,104,105,0,108,0,0
3,1,3,105,103,-16384,109,0,0
3,1,3,102,104,16384,112,0,0
3,1,3,105,104,-32768,108,1,0
3,1,3,120,105,-16384,129,0,0
3,1,3,104,121,16384,138,0,0
3,1,3,125,126,-16384,133,0,0
3,1,3,150,125,0,161,0,0
3,1,3,126,153,-32768,166,0,0
3,1,3,153,150,16384,174,1,0
3,1,3,126,125,16384,133,1,0
3,1,3,125,151,0,162,0,0
3,1,3,152,126,-32768,165,0,0
3,1,3,151,152,-16384,175,0,0
3,1,3,123,122,-16384,132,0,0
3,1,3,151,123,0,163,0,0
3,1,3,122,152,-32768,164,0,0
3,1,3,152,151,16384,175,1,0
3,1,3,121,122,-32768,130,0,0
3,1,3,123,124,0,131,0,0
3,1,3,122,123,16384,132,1,0
3,1,3,464,465,0,536,0,0
3,1,3,465,904,-16384,538,0,0
3,1,3,462,463,0,535,0,0
3,1,3,465,464,-32768,536,1,0
3,1,3,463,465,-16384,537,0,0
3,1,3,464,462,16384,543,0,0
3,1,3,124,134,16384,139,0,0
3,1,3,137,138,-16384,142,0,0
3,1,3,138,136,-16384,143,0,0
3,1,3,134,135,24576,140,0,0
3,1,3,135,907,16384,154,0,0
3,1,3,136,120,-8192,141,0,0
3,1,3,138,137,16384,142,1,0
3,1,3,145,138,-32768,149,0,0
3,1,3,137,144,0,150,0,0
3,1,3,144,145,-16384,153,0,0
3,1,3,140,141,-16384,145,0,0
3,1,3,144,140,0,147,0,0
3,1,3,141,145,-32768,148,0,0
3,1,3,145,144,16384,153,1,0
3,1,3,874,49,24576,43,0,11
3,1,3,49,856,0,88,0,0
3,1,3,856,49,-32768,88,1,416
3,1,3,49,672,16384,804,0,0
3,1,3,142,143,16384,146,0,0
3,1,3,143,671,0,803,0,0
3,1,3,672,142,-32768,805,0,0
3,1,3,141,140,16384,145,1,0
3,1,3,143,142,-16384,146,1,0
3,1,3,142,141,-32768,151,0,0
3,1,3,140,143,0,152,0,0
3,1,3,106,107,8192,113,0,0
3,1,3,107,460,-8192,529,0,0
3,1,3,461,106,24576,530,0,0
3,1,3,460,461,-24576,532,0,0
3,1,3,107,106,-24576,113,1,0
3,1,3,108,109,8192,114,0,0
3,1,3,109,107,-8192,119,0,0
3,1,3,106,108,24576,120,0,0
3,1,3,109,108,-24576,114,1,0
3,1,3,110,111,8192,115,0,0
3,1,3,111,109,-8192,118,0,0
3,1,3,108,110,24576,121,0,0
3,1,3,111,110,-24576,115,1,0
3,1,3,112,113,8192,116,0,0
3,1,3,113,111,-8192,117,0,0
3,1,3,110,112,24576,122,0,0
3,1,3,95,115,-32768,124,0,0
3,1,3,115,908,24576,125,0,0
3,1,3,132,906,0,542,0,0
3,1,3,131,132,-16384,136,0,0
3,1,3,155,131,-32768,171,0,0
3,1,3,148,155,-16384,172,0,0
3,1,3,379,380,8192,442,0,0
3,1,3,380,381,8192,531,0,0
3,1,3,909,379,-2555,441,0,44
3,1,3,381,380,-24576,531,1,0
3,1,3,461,460,8192,532,1,0
3,1,3,380,461,24576,533,0,0
3,1,3,460,381,-8192,534,0,0
3,1,3,908,116,24576,125,0,130
3,1,3,116,117,16384,126,0,0
3,1,3,117,118,0,127,0,0
3,1,3,118,133,-16384,137,0,0
3,1,3,133,148,0,156,0,0
3,1,3,157,156,-32768,179,0,0
3,1,3,910,157,-19161,647,0,24
3,1,3,118,117,-32768,127,1,0
3,1,3,117,156,16384,176,0,0
3,1,3,157,118,-16384,177,0,0
3,1,3,156,157,0,179,1,0
3,1,3,162,163,8192,183,0,0
3,1,3,163,170,-13028,192,0,0
3,1,3,171,162,29412,195,0,0
3,1,3,911,112,-24576,116,1,45
3,1,3,112,171,24576,194,0,0
3,1,3,113,911,-24576,116,1,0
3,1,3,170,113,-8192,193,0,0
3,1,3,163,162,-24576,183,1,0
3,1,3,162,168,24576,186,0,0
3,1,3,169,163,-8192,191,0,0
3,1,3,168,169,8192,216,0,0
3,1,3,164,165,8192,184,0,0
3,1,3,168,164,24576,187,0,0
3,1,3,165,169,-8192,190,0,0
3,1,3,169,168,-24576,216,1,0
3,1,3,156,912,19161,644,0,0
3,1,3,165,164,-24576,184,1,0
3,1,3,166,167,8192,185,0,0
3,1,3,164,166,24576,188,0,0
3,1,3,167,165,-8192,189,0,0
3,1,3,326,913,-16384,366,0,0
3,1,3,914,326,0,367,0,16
3,1,3,351,915,-31045,383,0,0
3,1,3,352,351,-27616,384,0,0
3,1,3,913,327,-16384,366,0,14
3,1,3,353,354,16384,386,0,0
3,1,3,916,353,-32768,445,0,232
3,1,3,354,352,-32768,387,0,0
3,1,3,917,98,-16384,99,0,112
3,1,3,98,119,-16384,128,0,0
3,1,3,374,375,0,434,0,0
3,1,3,119,916,-32768,445,0,0
3,1,3,97,917,-16384,99,0,0
3,1,3,918,372,0,431,0,128
3,1,3,372,97,-16384,432,0,0
3,1,3,375,376,16384,435,0,0
3,1,3,327,918,0,431,0,0
3,1,3,376,373,-32768,436,0,0
3,1,3,373,374,-16384,433,0,0
3,1,3,374,373,16384,433,1,0
3,1,3,375,374,-32768,434,1,0
3,1,3,376,375,-16384,435,1,0
3,1,3,373,376,0,436,1,0
3,1,3,87,88,16384,93,0,0
3,1,3,88,96,16384,98,0,0
3,1,3,905,302,-24576,338,0,67
3,1,3,96,909,-2555,441,0,0
3,1,3,302,87,-32768,466,0,0
3,1,3,96,88,-16384,98,1,0
3,1,3,98,97,16384,99,1,0
3,1,3,88,98,-32768,100,0,0
3,1,3,97,96,0,101,0,0
3,1,3,184,185,-8192,207,0,0
3,1,3,198,919,8192,220,0,0
3,1,3,261,262,24576,290,0,0
3,1,3,262,263,24576,291,0,0
3,1,3,263,264,24576,292,0,0
3,1,3,264,198,24576,293,0,0
3,1,3,262,261,-8192,290,1,0
3,1,3,261,265,-24576,294,0,0
3,1,3,266,262,8192,295,0,0
3,1,3,265,266,24576,298,0,0
3,1,3,264,263,-8192,292,1,0
3,1,3,263,267,-24576,296,0,0
3,1,3,268,264,8192,297,0,0
3,1,3,267,268,24576,299,0,0
3,1,3,268,267,-8192,299,1,0
3,1,3,267,329,-24576,368,0,0
3,1,3,330,268,8192,369,0,0
3,1,3,329,330,24576,372,1,0
3,1,3,349,350,1154,382,0,0
3,1,3,328,914,0,367,0,0
3,1,3,350,328,3742,385,0,0
3,1,3,920,183,-24576,206,0,147
3,1,3,183,261,24576,289,0,0
3,1,3,176,177,8192,200,0,0
3,1,3,182,920,-24576,206,0,0
3,1,3,177,921,24576,201,0,0
3,1,3,181,176,-8192,204,0,0
3,1,3,185,181,8192,217,0,0
3,1,3,922,184,-24576,208,0,22
3,1,3,187,923,24576,209,0,0
3,1,3,924,187,-24576,757,0,56
3,1,3,174,173,-24576,198,0,0
3,1,3,172,175,-24576,199,0,0
3,1,3,925,174,-8192,202,0,56
3,1,3,175,182,24576,205,0,0
3,1,3,167,166,-24576,185,1,0
3,1,3,166,172,24576,196,0,0
3,1,3,173,167,-8192,197,0,0
3,1,3,348,349,17681,381,0,0
3,1,3,915,348,-31045,383,0,175
3,1,3,349,348,-15086,381,1,0
3,1,3,355,356,16384,388,0,0
3,1,3,356,349,0,414,0,0
3,1,3,348,355,-32768,415,0,0
3,1,3,346,347,15732,380,0,0
3,1,3,356,355,-16384,388,1,0
3,1,3,347,356,0,413,0,0
3,1,3,355,346,-32768,416,0,0
3,1,3,347,346,-17035,380,1,0
3,1,3,357,358,15162,389,0,0
3,1,3,358,347,-3355,412,0,0
3,1,3,346,357,-32768,417,0,0
3,1,3,344,345,14562,379,0,0
3,1,3,358,357,-17605,389,1,0
3,1,3,345,358,-3355,411,0,0
3,1,3,357,344,30212,418,0,0
3,1,3,345,344,-18205,379,1,0
3,1,3,359,360,13224,390,0,0
3,1,3,360,345,-4836,410,0,0
3,1,3,344,359,27931,419,0,0
3,1,3,342,343,12415,378,0,0
3,1,3,360,359,-19543,390,1,0
3,1,3,343,360,-3355,409,0,0
3,1,3,359,342,27931,420,0,0
3,1,3,343,342,-20352,378,1,0
3,1,3,361,362,10969,391,0,0
3,1,3,362,343,-4836,408,0,0
3,1,3,342,361,27931,421,0,0
3,1,3,340,341,9544,377,0,0
3,1,3,362,361,-21798,391,1,0
3,1,3,341,362,-4836,407,0,0
3,1,3,361,340,27931,422,0,0
3,1,3,341,340,-23223,377,1,0
3,1,3,363,364,7738,392,0,0
3,1,3,364,341,-4836,406,0,0
3,1,3,340,363,26056,423,0,0
3,1,3,338,339,6469,376,0,0
3,1,3,364,363,-25029,392,1,0
3,1,3,339,364,-8192,405,0,0
3,1,3,363,338,26056,424,0,0
3,1,3,339,338,-26298,376,1,0
3,1,3,365,366,5344,393,0,0
3,1,3,366,339,-8192,404,0,0
3,1,3,338,365,26056,425,0,0
3,1,3,336,337,3355,375,0,0
3,1,3,366,365,-27423,393,1,0
3,1,3,337,366,-11547,403,0,0
3,1,3,365,336,22020,426,0,0
3,1,3,337,336,-29412,375,1,0
3,1,3,367,368,2280,394,0,0
3,1,3,368,337,-11547,402,0,0
3,1,3,336,367,18939,427,0,0
3,1,3,334,335,1093,374,0,0
3,1,3,368,367,-30487,394,1,0
3,1,3,335,368,-16384,401,0,0
3,1,3,367,334,18939,428,0,0
3,1,3,335,334,-31674,374,1,0
3,1,3,369,370,0,395,0,0
3,1,3,370,335,-16384,400,0,0
3,1,3,334,369,16384,429,0,0
3,1,3,332,333,-548,373,0,0
3,1,3,370,369,-32768,395,1,0
3,1,3,333,370,-16384,399,0,0
3,1,3,369,332,16384,430,0,0
3,1,3,332,331,13828,371,0,0
3,1,3,333,332,32219,373,1,0
3,1,3,331,371,-1633,396,0,0
3,1,3,371,333,-21220,398,0,0
3,1,3,331,330,9825,370,0,0
3,1,3,330,329,-8192,372,0,0
3,1,3,371,331,31134,396,1,0
3,1,3,329,371,-21220,397,0,0
3,1,3,926,232,2280,257,0,123
3,1,3,232,233,0,258,0,0
3,1,3,233,234,-4449,259,0,0
3,1,3,234,235,-8804,260,0,0
3,1,3,235,927,-13828,261,0,0
3,1,3,252,253,30487,279,0,0
3,1,3,927,928,-13828,261,0,31
3,1,3,251,252,22020,278,0,0
3,1,3,253,929,-31613,280,0,0
3,1,3,252,251,-10747,278,1,0
3,1,3,253,252,-2280,279,1,0
3,1,3,929,253,1154,280,1,32
3,1,3,281,282,-32768,312,0,0
3,1,3,928,236,-13828,261,0,82
3,1,3,236,930,-15732,262,0,0
3,1,3,240,241,-32768,265,0,0
3,1,3,241,250,15516,276,0,0
3,1,3,250,251,18939,277,0,0
3,1,3,250,241,-17251,276,1,0
3,1,3,251,250,-13828,277,1,0
3,1,3,931,272,16384,302,0,16
3,1,3,278,279,8192,309,0,0
3,1,3,241,651,-32768,764,0,0
3,1,3,271,931,16384,302,0,0
3,1,3,651,238,-25521,765,0,0
3,1,3,213,212,-24576,240,0,0
3,1,3,238,213,-19739,263,0,0
3,1,3,212,652,-32768,766,0,0
3,1,3,277,278,0,308,0,0
3,1,3,279,280,16384,310,0,0
3,1,3,280,281,24576,311,0,0
3,1,3,282,283,-24576,313,0,0
3,1,3,283,284,-16384,314,0,0
3,1,3,284,277,-8192,315,0,0
3,1,3,932,228,18749,253,0,51
3,1,3,228,229,15910,254,0,0
3,1,3,229,230,10747,255,0,0
3,1,3,230,231,5753,256,0,0
3,1,3,231,933,2280,257,0,0
3,1,3,255,256,-19961,282,0,0
3,1,3,933,926,2280,257,0,48
3,1,3,929,254,-31613,280,0,112
3,1,3,254,255,-26634,281,0,0
3,1,3,256,257,-16384,283,0,0
3,1,3,257,258,-13828,284,0,0
3,1,3,258,259,-8992,285,0,0
3,1,3,254,929,1154,280,1,0
3,1,3,255,254,6133,281,1,0
3,1,3,256,255,12806,282,1,0
3,1,3,257,256,16384,283,1,0
3,1,3,934,257,18939,284,1,33
3,1,3,274,275,-24576,305,0,0
3,1,3,258,934,18939,284,1,0
3,1,3,259,258,23775,285,1,0
3,1,3,214,259,27931,286,1,0
3,1,3,269,270,0,300,0,0
3,1,3,652,214,-32768,767,0,0
3,1,3,270,271,8192,301,0,0
3,1,3,272,273,24576,303,0,0
3,1,3,273,274,-32768,304,0,0
3,1,3,275,276,-16384,306,0,0
3,1,3,276,269,-8192,307,0,0
3,1,3,214,215,-24576,241,0,0
3,1,3,225,226,25376,251,0,0
3,1,3,226,227,21220,252,0,0
3,1,3,227,932,18749,253,0,0
3,1,3,215,224,-24576,275,0,0
3,1,3,259,214,-4836,286,0,0
3,1,3,224,260,-31287,287,0,0
3,1,3,260,225,30212,288,0,0
3,1,3,215,216,-4836,242,0,0
3,1,3,216,217,-10250,243,0,0
3,1,3,223,224,29412,250,0,0
3,1,3,224,215,8192,275,1,0
3,1,3,221,222,16384,248,0,0
3,1,3,222,223,24576,249,0,0
3,1,3,244,303,3968,339,0,0
3,1,3,303,312,-8192,350,0,0
3,1,3,245,244,16384,763,0,0
3,1,3,245,246,-32768,269,0,0
3,1,3,246,247,30212,270,0,0
3,1,3,244,245,-16384,763,1,0
3,1,3,303,311,0,347,0,0
3,1,3,311,312,-16384,348,0,0
3,1,3,312,303,24576,350,1,0
3,1,3,311,303,-32768,347,1,0
3,1,3,312,311,16384,348,1,0
3,1,3,306,312,-32768,349,1,0
3,1,3,306,307,-16384,342,0,0
3,1,3,308,309,-32768,343,0,0
3,1,3,309,310,28799,344,0,0
3,1,3,310,304,16384,345,0,0
3,1,3,307,308,-32768,346,0,0
3,1,3,312,306,0,349,0,0
3,1,3,304,245,22517,340,0,0
3,1,3,935,285,24576,318,1,237
3,1,3,285,288,8192,320,0,0
3,1,3,308,307,0,346,1,0
3,1,3,315,308,16384,353,0,0
3,1,3,320,315,24576,358,0,0
3,1,3,239,240,-31045,274,0,0
3,1,3,239,242,-16384,266,0,0
3,1,3,247,248,24576,271,0,0
3,1,3,248,249,18939,272,0,0
3,1,3,249,240,13828,273,0,0
3,1,3,240,239,1722,274,1,0
3,1,3,303,305,16384,341,0,0
3,1,3,305,323,0,361,0,0
3,1,3,323,325,-16384,364,0,0
3,1,3,930,237,-15732,262,0,67
3,1,3,237,239,-30212,264,0,0
3,1,3,242,243,-8192,267,0,0
3,1,3,243,244,0,268,0,0
3,1,3,186,922,-24576,208,0,0
3,1,3,189,190,-24576,211,0,0
3,1,3,192,193,8192,213,0,0
3,1,3,195,196,-24576,219,0,0
3,1,3,919,199,8192,220,0,45
3,1,3,199,200,8192,221,0,0
3,1,3,200,192,8192,222,0,0
3,1,3,193,205,8192,229,0,0
3,1,3,206,207,8192,230,0,0
3,1,3,205,206,8192,231,0,0
3,1,3,207,285,-8192,316,0,0
3,1,3,285,936,-8192,318,0,0
3,1,3,937,189,24576,210,0,67
3,1,3,936,935,-8192,318,0,22
3,1,3,921,178,24576,201,0,11
3,1,3,178,938,8192,218,0,0
3,1,3,190,191,-8192,212,0,0
3,1,3,194,195,24576,214,0,0
3,1,3,191,939,-24576,755,0,0
3,1,3,939,647,-24576,755,0,101
3,1,3,650,194,8192,760,0,0
3,1,3,647,650,24576,762,0,0
3,1,3,923,186,24576,209,0,124
3,1,3,196,197,-8192,215,0,0
3,1,3,648,924,-24576,757,0,0
3,1,3,197,649,8192,758,0,0
3,1,3,649,648,-8192,761,0,0
3,1,3,647,648,-24576,756,0,0
3,1,3,649,650,8192,759,0,0
3,1,3,648,649,24576,761,1,0
3,1,3,650,647,-8192,762,1,0
3,1,3,200,199,-24576,221,1,0
3,1,3,199,201,24576,223,0,0
3,1,3,201,202,8192,224,0,0
3,1,3,202,200,-8192,225,0,0
3,1,3,193,192,-24576,213,1,0
3,1,3,192,203,24576,226,0,0
3,1,3,203,204,8192,227,0,0
3,1,3,204,193,-8192,228,0,0
3,1,3,206,205,-24576,231,1,0
3,1,3,205,208,24576,232,0,0
3,1,3,208,209,8192,233,0,0
3,1,3,209,206,-8192,234,0,0
3,1,3,210,211,-24576,235,0,0
3,1,3,211,212,24576,238,0,0
3,1,3,213,210,-8192,239,0,0
3,1,3,212,213,8192,240,1,0
3,1,3,209,208,-24576,233,1,0
3,1,3,211,210,8192,235,1,0
3,1,3,210,209,-8192,236,0,0
3,1,3,208,211,24576,237,0,0
3,1,3,217,218,-16384,244,0,0
3,1,3,218,219,-21220,245,0,0
3,1,3,219,220,26056,246,0,0
3,1,3,220,221,10747,247,0,0
3,1,3,180,940,-24576,203,0,0
3,1,3,188,937,24576,210,0,0
3,1,3,286,180,-8192,317,0,0
3,1,3,935,286,-8192,318,0,34
3,1,3,940,179,-24576,203,0,135
3,1,3,938,188,8192,218,0,203
3,1,3,286,935,24576,318,1,0
3,1,3,287,286,-24576,319,0,0
3,1,3,288,287,-8192,321,0,0
3,1,3,179,925,-8192,202,0,0
3,1,3,158,159,0,178,0,0
3,1,3,912,547,19161,644,0,66
3,1,3,547,158,16384,645,0,0
3,1,3,159,548,-16384,646,0,0
3,1,3,548,910,-19161,647,0,0
3,1,3,159,158,-32768,178,1,0
3,1,3,158,160,16384,180,0,0
3,1,3,160,161,0,181,0,0
3,1,3,161,159,-16384,182,0,0
3,1,3,161,160,-32768,181,1,0
3,1,3,160,289,16384,322,0,0
3,1,3,289,290,8192,323,0,0
3,1,3,291,161,-16384,324,0,0
3,1,3,941,291,-32768,328,0,48
3,1,3,396,391,0,462,1,0
3,1,3,653,396,16384,770,0,0
3,1,3,391,654,-16384,771,0,0
3,1,3,654,653,-32768,773,0,0
3,1,3,395,393,-32768,463,0,0
3,1,3,393,653,16384,769,0,0
3,1,3,654,395,-16384,772,0,0
3,1,3,653,654,0,773,1,0
3,1,3,392,393,21798,456,0,0
3,1,3,394,392,-32768,459,0,0
3,1,3,395,394,-16384,460,0,0
3,1,3,393,395,0,463,1,0
3,1,3,290,292,16384,325,0,0
3,1,3,292,293,0,326,0,0
3,1,3,293,294,-16384,327,0,0
3,1,3,294,941,-32768,328,0,0
3,1,3,293,292,-32768,326,1,0
3,1,3,292,392,16384,457,0,0
3,1,3,394,293,-16384,458,0,0
3,1,3,392,394,0,459,1,0
3,1,3,316,306,-32768,354,0,0
3,1,3,325,324,0,365,0,0
3,1,3,324,383,-16384,446,0,0
3,1,3,383,316,-16384,447,0,0
3,1,3,321,322,-8192,360,0,0
3,1,3,323,321,0,362,0,0
3,1,3,322,324,-16384,363,0,0
3,1,3,325,323,16384,364,1,0
3,1,3,324,325,-32768,365,1,0
3,1,3,384,385,-8192,448,0,0
3,1,3,387,388,-32768,450,0,0
3,1,3,388,389,23095,451,0,0
3,1,3,389,390,16384,454,0,0
3,1,3,390,384,0,768,0,0
3,1,3,316,383,16384,447,1,0
3,1,3,389,316,-32768,452,0,0
3,1,3,383,390,0,453,0,0
3,1,3,390,389,-16384,454,1,0
3,1,3,317,318,-32768,355,0,0
3,1,3,314,319,0,356,0,0
3,1,3,319,317,-16384,357,0,0
3,1,3,318,320,29865,359,0,0
3,1,3,307,313,-11547,351,0,0
3,1,3,313,314,-3968,352,0,0
3,1,3,385,391,-16384,455,0,0
3,1,3,396,386,16384,461,0,0
3,1,3,391,396,-32768,462,0,0
3,1,3,386,387,24576,449,0,0
3,1,3,615,616,-16384,717,0,0
3,1,3,619,620,16384,720,0,0
3,1,3,621,622,16384,723,0,0
3,1,3,622,623,0,724,0,0
3,1,3,623,624,-16384,725,0,0
3,1,3,614,615,-24576,716,0,0
3,1,3,624,625,-8192,726,0,0
3,1,3,625,614,-16384,796,0,0
3,1,3,624,623,16384,725,1,0
3,1,3,625,624,24576,726,1,0
3,1,3,615,614,8192,716,1,0
3,1,3,616,615,16384,717,1,0
3,1,3,942,869,0,658,0,64
3,1,3,623,622,-32768,724,1,0
3,1,3,593,594,16384,691,0,0
3,1,3,620,593,24576,721,0,0
3,1,3,594,621,8192,722,0,0
3,1,3,594,593,-16384,691,1,0
3,1,3,555,559,16384,657,0,0
3,1,3,559,942,0,658,0,0
3,1,3,621,594,-24576,722,1,0
3,1,3,622,621,-16384,723,1,0
3,1,3,550,552,16384,651,0,0
3,1,3,620,619,-16384,720,1,0
3,1,3,593,620,-8192,721,1,0
3,1,3,619,626,-32768,727,1,0
3,1,3,943,550,8192,649,0,45
3,1,3,552,553,24576,652,0,0
3,1,3,553,554,16384,653,0,0
3,1,3,554,555,8192,654,0,0
3,1,3,139,137,-6469,144,0,0
3,1,3,855,66,-21437,74,0,34
3,1,3,66,72,29865,75,0,0
3,1,3,72,944,15344,76,0,0
3,1,3,398,147,-24576,465,0,0
3,1,3,488,398,-16384,564,0,0
3,1,3,397,489,16384,565,0,0
3,1,3,489,488,0,568,0,0
3,1,3,147,139,-16384,155,0,0
3,1,3,907,146,16384,154,0,8
3,1,3,146,397,8192,464,0,0
3,1,3,50,854,11547,44,0,0
3,1,3,671,50,16384,802,0,0
3,1,3,854,50,-21220,44,1,71
3,1,3,50,66,-32768,68,0,0
3,1,3,66,855,11330,74,1,0
3,1,3,616,617,-24576,718,0,0
3,1,3,617,618,-32768,719,0,0
3,1,3,626,619,0,727,0,0
3,1,3,618,626,16384,728,0,0
3,1,3,618,617,0,719,1,0
3,1,3,945,491,16384,567,0,64
3,1,3,491,943,8192,649,0,0
3,1,3,626,618,-16384,728,1,0
3,1,3,490,945,16384,567,0,0
3,1,3,487,490,-32768,569,0,0
3,1,3,487,488,-16384,563,0,0
3,1,3,489,490,16384,566,0,0
3,1,3,488,489,-32768,568,1,0
3,1,3,490,487,0,569,1,0
3,1,3,865,486,-24576,648,0,45
3,1,3,617,616,8192,718,1,0
3,1,3,944,73,15344,76,0,160
3,1,3,73,853,3355,77,0,0
3,1,3,486,487,-18939,562,0,0
4,1,4,107,106,-16384,81,0,0
4,1,4,108,107,-11547,82,0,0
4,1,4,109,110,11547,83,0,0
4,1,4,105,113,-16384,86,0,0
4,1,4,113,114,-24576,87,0,0
4,1,4,115,116,24576,88,0,0
4,1,4,116,109,16384,89,0,0
4,1,4,110,108,0,110,0,0
4,1,4,114,115,-32768,457,0,0
4,1,4,106,105,-16384,458,0,0
4,1,4,133,112,-16384,106,0,0
4,1,4,111,137,16384,109,0,0
4,1,4,112,111,-32768,698,0,0
4,1,4,110,111,16384,84,0,0
4,1,4,112,108,-16384,85,0,0
4,1,4,108,110,-32768,110,1,0
4,1,4,111,112,0,698,1,0
4,1,4,117,118,-10250,91,0,0
4,1,4,118,119,-16384,92,0,0
4,1,4,122,121,10250,95,0,0
4,1,4,123,122,16384,96,0,0
4,1,4,121,117,0,605,0,0
4,1,4,114,117,-16384,90,0,0
4,1,4,121,115,16384,94,0,0
4,1,4,115,114,0,457,1,0
4,1,4,117,121,-32768,605,1,0
4,1,4,150,151,-21220,119,0,0
4,1,4,587,588,12021,667,0,0
4,1,4,588,673,4362,668,0,0
4,1,4,151,587,-32768,670,0,0
4,1,4,673,588,-28405,668,1,140
4,1,4,674,675,8192,366,0,5
4,1,4,588,587,-20746,667,1,0
4,1,4,153,154,-11547,121,0,0
4,1,4,676,585,28405,665,0,140
4,1,4,585,586,20746,666,0,0
4,1,4,586,153,0,671,0,0
4,1,4,585,676,-4362,665,1,0
4,1,4,587,586,-16384,688,0,0
4,1,4,151,366,-13828,339,0,0
4,1,4,369,153,-18939,344,0,0
4,1,4,366,369,-16384,345,0,0
4,1,4,587,151,0,670,1,0
4,1,4,153,586,-32768,671,1,0
4,1,4,586,587,16384,688,1,0
4,1,4,367,322,0,341,0,0
4,1,4,323,368,-32768,342,0,0
4,1,4,368,367,16384,346,0,0
4,1,4,322,323,-16384,347,1,0
4,1,4,366,367,0,340,0,0
4,1,4,368,369,-32768,343,0,0
4,1,4,369,366,16384,345,1,0
4,1,4,367,368,-16384,346,1,0
4,1,4,62,63,12160,39,0,0
4,1,4,65,62,16384,111,0,0
4,1,4,63,674,8192,366,0,0
4,1,4,65,105,-32768,79,0,0
4,1,4,106,62,0,80,0,0
4,1,4,62,65,-16384,111,1,0
4,1,4,105,106,16384,458,1,0
4,1,4,119,677,-6193,93,0,0
4,1,4,64,65,20607,40,0,0
4,1,4,67,64,24576,367,0,0
4,1,4,586,585,-12021,666,1,0
4,1,4,678,282,-32768,228,0,64
4,1,4,282,283,16384,229,0,0
4,1,4,283,284,0,230,0,0
4,1,4,284,285,-16384,231,0,0
4,1,4,281,678,-32768,228,0,0
4,1,4,285,286,0,232,0,0
4,1,4,286,679,-16384,233,0,0
4,1,4,680,275,16384,221,0,64
4,1,4,275,681,0,222,0,0
4,1,4,278,279,-16384,225,0,0
4,1,4,681,276,0,222,0,96
4,1,4,276,277,-16384,223,0,0
4,1,4,277,278,-32768,224,0,0
4,1,4,280,281,16384,227,0,0
4,1,4,679,287,-16384,233,0,96
4,1,4,287,280,-32768,272,1,0
4,1,4,682,202,-16384,157,0,64
4,1,4,683,207,-32768,161,0,40
4,1,4,207,208,24576,162,0,0
4,1,4,208,684,16384,163,0,0
4,1,4,202,203,0,158,0,0
4,1,4,203,204,-16384,159,0,0
4,1,4,205,206,-16384,160,0,0
4,1,4,206,683,-32768,161,0,0
4,1,4,204,205,-16384,277,1,0
4,1,4,685,312,-32768,257,0,96
4,1,4,312,313,16384,258,0,0
4,1,4,686,316,0,261,0,64
4,1,4,316,317,-16384,262,0,0
4,1,4,313,314,-32768,259,0,0
4,1,4,314,315,16384,260,0,0
4,1,4,315,686,0,261,0,0
4,1,4,687,311,-16384,256,0,64
4,1,4,311,685,-32768,257,0,0
4,1,4,317,308,0,263,0,0
4,1,4,307,688,0,253,0,0
4,1,4,308,307,16384,254,0,0
4,1,4,310,687,-16384,256,0,0
4,1,4,204,210,0,164,0,0
4,1,4,210,211,-16384,165,0,0
4,1,4,219,205,-32768,173,0,0
4,1,4,205,204,16384,277,0,0
4,1,4,135,564,0,629,1,0
4,1,4,598,689,16384,702,0,0
4,1,4,599,598,-32768,703,0,0
4,1,4,564,599,-16384,704,0,0
4,1,4,212,213,16384,167,0,0
4,1,4,213,690,0,168,0,0
4,1,4,216,691,-16384,171,0,0
4,1,4,690,214,0,168,0,80
4,1,4,214,215,-16384,169,0,0
4,1,4,215,216,-32768,170,0,0
4,1,4,211,212,0,166,0,0
4,1,4,288,318,16384,264,0,0
4,1,4,318,321,0,270,0,0
4,1,4,321,692,-16384,276,0,0
4,1,4,304,303,-16384,250,0,0
4,1,4,305,306,16384,251,0,0
4,1,4,306,304,0,252,0,0
4,1,4,318,319,16384,265,0,0
4,1,4,302,320,-16384,266,0,0
4,1,4,319,309,16384,267,0,0
4,1,4,303,302,-16384,268,0,0
4,1,4,309,305,16384,269,1,0
4,1,4,321,318,-32768,270,1,0
4,1,4,320,321,-16384,624,0,0
4,1,4,688,305,0,253,0,64
4,1,4,309,310,-32768,255,0,0
4,1,4,305,309,-16384,269,0,0
4,1,4,124,123,11547,97,0,0
4,1,4,293,264,-19739,239,0,0
4,1,4,294,293,-18939,240,0,0
4,1,4,295,294,-11547,241,0,0
4,1,4,296,297,18939,242,0,0
4,1,4,297,298,11547,243,0,0
4,1,4,298,295,0,244,0,0
4,1,4,259,296,13028,275,0,0
4,1,4,691,217,-16384,171,0,40
4,1,4,217,218,-32768,172,0,0
4,1,4,220,219,16384,174,0,0
4,1,4,218,220,-32768,278,1,0
4,1,4,221,222,0,176,0,0
4,1,4,222,299,-16384,245,0,0
4,1,4,299,300,-32768,246,0,0
