level_id,episode,mission,vertex_1,vertex_2,flags,action_special,sector_tag,front_side,back_side
16,2,7,725,726,1,0,0,938,65535
16,2,7,727,728,17,0,0,939,65535
16,2,7,728,729,17,0,0,940,65535
16,2,7,729,730,17,0,0,941,65535
16,2,7,730,727,17,0,0,942,65535
16,2,7,731,732,17,0,0,943,65535
16,2,7,732,733,17,0,0,944,65535
16,2,7,733,734,17,0,0,945,65535
16,2,7,734,731,17,0,0,946,65535
16,2,7,735,736,17,0,0,947,65535
16,2,7,736,737,17,0,0,948,65535
16,2,7,737,738,17,0,0,949,65535
16,2,7,738,735,17,0,0,950,65535
16,2,7,739,740,17,0,0,951,65535
16,2,7,740,741,17,0,0,952,65535
16,2,7,741,742,17,0,0,953,65535
16,2,7,742,739,17,0,0,954,65535
16,2,7,743,744,17,0,0,955,65535
16,2,7,744,745,17,0,0,956,65535
16,2,7,745,746,17,0,0,957,65535
16,2,7,746,743,17,0,0,958,65535
16,2,7,747,748,17,0,0,959,65535
16,2,7,748,749,17,0,0,960,65535
16,2,7,749,750,17,0,0,961,65535
16,2,7,750,747,17,0,0,962,65535
16,2,7,751,752,1,0,0,963,65535
16,2,7,717,753,1,0,0,964,65535
16,2,7,753,754,1,0,0,965,65535
16,2,7,754,755,1,0,0,966,65535
16,2,7,755,756,1,0,0,967,65535
16,2,7,756,757,1,0,0,968,65535
16,2,7,758,759,1,0,0,969,65535
16,2,7,760,758,1,0,0,970,65535
16,2,7,761,760,1,0,0,971,65535
16,2,7,762,761,1,0,0,972,65535
16,2,7,763,762,1,0,0,973,65535
16,2,7,764,763,1,0,0,974,65535
16,2,7,765,764,1,0,0,975,65535
16,2,7,766,767,1,0,0,976,65535
16,2,7,381,768,1,0,0,977,65535
16,2,7,769,378,1,0,0,978,65535
16,2,7,765,770,12,0,0,979,980
16,2,7,768,765,1,0,0,981,65535
16,2,7,770,751,1,0,0,982,65535
16,2,7,771,772,1,0,0,983,65535
16,2,7,752,773,1,0,0,984,65535
16,2,7,774,769,1,0,0,985,65535
16,2,7,775,774,1,0,0,986,65535
16,2,7,776,775,1,0,0,987,65535
16,2,7,777,778,1,0,0,988,65535
16,2,7,767,779,1,0,0,989,65535
16,2,7,751,768,4,0,0,990,991
16,2,7,773,774,13,0,0,992,993
16,2,7,769,752,5,0,0,994,995
16,2,7,779,772,4,0,0,996,997
16,2,7,753,758,4,0,0,998,999
16,2,7,754,760,4,0,0,1000,1001
16,2,7,755,761,4,0,0,1002,1003
16,2,7,756,762,4,0,0,1004,1005
16,2,7,717,759,4,0,0,1006,1007
16,2,7,773,780,1,0,0,1008,65535
16,2,7,780,771,1,0,0,1009,65535
16,2,7,781,780,4,0,0,1010,1011
16,2,7,782,781,4,0,0,1012,1013
16,2,7,783,782,4,0,0,1014,1015
16,2,7,783,784,1,0,0,1016,65535
16,2,7,784,776,1,0,0,1017,65535
16,2,7,785,773,4,0,0,1018,1019
16,2,7,786,785,4,0,0,1020,1021
16,2,7,784,786,4,0,0,1022,1023
16,2,7,691,787,4,0,0,1024,1025
16,2,7,787,684,4,0,0,1026,1027
16,2,7,692,788,1,0,0,1028,65535
16,2,7,688,789,4,0,0,1029,1030
16,2,7,789,685,4,0,0,1031,1032
16,2,7,790,687,1,0,0,1033,65535
16,2,7,788,787,4,0,0,1034,1035
16,2,7,789,790,4,0,0,1036,1037
16,2,7,788,791,1,0,0,1038,65535
16,2,7,791,792,1,0,0,1039,65535
16,2,7,792,683,1,0,0,1040,65535
16,2,7,686,793,1,0,0,1041,65535
16,2,7,793,794,1,0,0,1042,65535
16,2,7,794,790,1,0,0,1043,65535
16,2,7,275,795,1,0,0,1044,65535
16,2,7,795,796,1,0,0,1045,65535
16,2,7,796,797,1,0,0,1046,65535
16,2,7,797,798,1,0,0,1047,65535
16,2,7,799,800,1,0,0,1048,65535
16,2,7,800,801,1,0,0,1049,65535
16,2,7,801,802,1,0,0,1050,65535
16,2,7,802,289,1,0,0,1051,65535
16,2,7,800,797,4,0,0,1052,1053
16,2,7,801,796,4,0,0,1054,1055
16,2,7,802,795,12,0,0,1056,1057
16,2,7,798,803,1,0,0,1058,65535
16,2,7,803,804,1,0,0,1059,65535
16,2,7,804,805,1,0,0,1060,65535
16,2,7,805,806,1,0,0,1061,65535
16,2,7,806,51,1,0,0,1062,65535
16,2,7,46,807,1,0,0,1063,65535
16,2,7,807,808,1,0,0,1064,65535
16,2,7,808,809,1,0,0,1065,65535
16,2,7,809,810,1,0,0,1066,65535
16,2,7,810,799,1,0,0,1067,65535
16,2,7,810,807,28,0,0,1068,1069
16,2,7,806,803,28,0,0,1070,1071
16,2,7,341,342,17,0,0,1072,65535
16,2,7,811,812,1,0,0,1073,65535
16,2,7,812,813,1,0,0,1074,65535
16,2,7,813,814,1,0,0,1075,65535
16,2,7,814,811,1,0,0,1076,65535
16,2,7,81,82,76,0,0,1077,1078
16,2,7,253,815,1,0,0,1079,65535
16,2,7,815,247,1,0,0,1080,65535
16,2,7,246,816,1,0,0,1081,65535
16,2,7,816,252,1,0,0,1082,65535
16,2,7,816,815,4,0,0,1083,1084
16,2,7,246,247,4,0,0,1085,1086
16,2,7,817,818,0,0,0,1087,65535
16,2,7,818,819,0,0,0,1088,65535
16,2,7,819,820,0,0,0,1089,65535
16,2,7,820,817,0,0,0,1090,65535
16,2,7,817,821,132,0,0,1091,1092
16,2,7,819,822,132,0,0,1093,1094
16,2,7,376,822,1,0,0,1095,65535
16,2,7,822,823,1,0,0,1096,65535
16,2,7,823,821,1,0,0,1097,65535
16,2,7,821,375,1,0,0,1098,65535
16,2,7,824,777,1,0,0,1099,65535
16,2,7,779,825,1,0,0,1100,65535
16,2,7,826,827,1,0,0,1101,65535
16,2,7,824,825,12,0,0,1102,1103
16,2,7,828,829,1,0,0,1104,65535
16,2,7,830,828,4,0,0,1105,1106
16,2,7,831,824,1,0,0,1107,65535
16,2,7,825,832,1,0,0,1108,65535
16,2,7,831,832,4,0,0,1109,1110
16,2,7,830,833,1,0,0,1111,65535
16,2,7,833,834,1,0,0,1112,65535
16,2,7,834,835,1,0,0,1113,65535
16,2,7,835,836,1,0,0,1114,65535
16,2,7,836,837,1,0,0,1115,65535
16,2,7,837,838,1,0,0,1116,65535
16,2,7,838,839,1,0,0,1117,65535
16,2,7,839,840,1,0,0,1118,65535
16,2,7,840,831,1,0,0,1119,65535
16,2,7,832,841,1,0,0,1120,65535
16,2,7,841,842,1,0,0,1121,65535
16,2,7,842,843,1,0,0,1122,65535
16,2,7,843,844,1,0,0,1123,65535
16,2,7,844,845,1,0,0,1124,65535
16,2,7,845,846,1,0,0,1125,65535
16,2,7,846,847,1,0,0,1126,65535
16,2,7,847,848,1,0,0,1127,65535
16,2,7,848,828,1,0,0,1128,65535
16,2,7,833,848,4,0,0,1129,1130
16,2,7,834,847,4,0,0,1131,1132
16,2,7,835,846,4,0,0,1133,1134
16,2,7,836,845,4,0,0,1135,1136
16,2,7,837,844,4,0,0,1137,1138
16,2,7,838,843,4,0,0,1139,1140
16,2,7,839,842,4,0,0,1141,1142
16,2,7,840,841,4,0,0,1143,1144
16,2,7,778,783,1,0,0,1145,65535
16,2,7,829,849,1,0,0,1146,65535
16,2,7,849,850,1,0,0,1147,65535
16,2,7,850,851,1,103,2,1148,65535
16,2,7,851,852,1,0,0,1149,65535
16,2,7,852,826,1,0,0,1150,65535
16,2,7,853,697,1,0,0,1151,65535
16,2,7,854,853,1,0,0,1152,65535
16,2,7,855,854,1,0,0,1153,65535
16,2,7,654,855,1,0,0,1154,65535
16,2,7,32,44,4,1,0,1155,1156
16,2,7,43,33,4,1,0,1157,1158
16,2,7,856,300,1,0,0,1159,65535
16,2,7,44,856,1,0,0,1160,65535
16,2,7,857,32,1,0,0,1161,65535
16,2,7,31,857,1,0,0,1162,65535
16,2,7,858,34,1,0,0,1163,65535
16,2,7,33,858,1,0,0,1164,65535
16,2,7,365,859,1,0,0,1165,65535
16,2,7,859,43,1,0,0,1166,65535
16,2,7,859,858,4,0,0,1167,1168
16,2,7,857,856,4,0,0,1169,1170
16,2,7,323,132,4,0,0,1171,1172
16,2,7,134,860,4,0,0,1173,1174
16,2,7,327,861,1,0,0,1175,65535
16,2,7,861,862,1,0,0,1176,65535
16,2,7,863,328,1,0,0,1177,65535
16,2,7,145,861,132,0,0,1178,1179
16,2,7,320,145,12,0,0,1180,1181
16,2,7,144,321,76,0,0,1182,1183
16,2,7,864,865,1,0,0,1184,65535
16,2,7,865,866,1,0,0,1185,65535
16,2,7,866,867,1,0,0,1186,65535
16,2,7,867,326,1,0,0,1187,65535
16,2,7,862,868,1,0,0,1188,65535
16,2,7,868,863,1,0,0,1189,65535
16,2,7,205,869,1,0,0,1190,65535
16,2,7,870,206,1,0,0,1191,65535
16,2,7,208,869,68,0,0,1192,1193
16,2,7,870,210,68,0,0,1194,1195
16,2,7,560,871,65025,0,0,1196,65535
16,2,7,871,872,65041,0,0,1197,65535
16,2,7,872,225,65025,0,0,1198,65535
16,2,7,221,873,65025,0,0,1199,65535
16,2,7,873,874,65041,0,0,1200,65535
16,2,7,874,561,65025,0,0,1201,65535
16,2,7,873,872,4,32,0,1202,1203
16,2,7,871,874,4,32,0,1204,1205
16,2,7,561,560,12,0,0,1206,1207
16,2,7,215,875,1,0,0,1208,65535
16,2,7,875,876,1,0,0,1209,65535
16,2,7,876,877,1,0,0,1210,65535
16,2,7,877,878,1,0,0,1211,65535
16,2,7,878,879,1,0,0,1212,65535
16,2,7,879,880,1,0,0,1213,65535
16,2,7,880,216,1,0,0,1214,65535
16,2,7,881,882,65025,0,0,1215,65535
16,2,7,883,881,65025,0,0,1216,65535
16,2,7,884,883,65025,0,0,1217,65535
16,2,7,882,884,65025,0,0,1218,65535
16,2,7,885,886,65025,0,0,1219,65535
16,2,7,887,885,65025,0,0,1220,65535
16,2,7,888,887,65025,0,0,1221,65535
16,2,7,886,888,65025,0,0,1222,65535
16,2,7,889,890,65025,0,0,1223,65535
16,2,7,891,889,65025,0,0,1224,65535
16,2,7,892,891,65025,0,0,1225,65535
16,2,7,890,892,65025,0,0,1226,65535
16,2,7,893,894,65025,0,0,1227,65535
16,2,7,895,893,65025,0,0,1228,65535
16,2,7,896,895,65025,0,0,1229,65535
16,2,7,894,896,65025,0,0,1230,65535
16,2,7,897,898,65025,0,0,1231,65535
16,2,7,899,897,65025,0,0,1232,65535
16,2,7,900,899,65025,0,0,1233,65535
16,2,7,898,900,65025,0,0,1234,65535
16,2,7,901,902,65025,0,0,1235,65535
16,2,7,903,901,65025,0,0,1236,65535
16,2,7,904,903,65025,0,0,1237,65535
16,2,7,902,904,65025,0,0,1238,65535
16,2,7,905,906,1,0,0,1239,65535
16,2,7,906,907,1,0,0,1240,65535
16,2,7,907,908,1,0,0,1241,65535
16,2,7,908,909,1,0,0,1242,65535
16,2,7,909,910,1,0,0,1243,65535
16,2,7,910,911,1,0,0,1244,65535
16,2,7,911,912,1,0,0,1245,65535
16,2,7,913,830,1,0,0,1246,65535
16,2,7,912,905,4,0,0,1247,1248
16,2,7,911,906,4,0,0,1249,1250
16,2,7,910,907,4,0,0,1251,1252
16,2,7,827,914,1,0,0,1253,65535
16,2,7,914,905,1,0,0,1254,65535
16,2,7,912,915,1,0,0,1255,65535
16,2,7,915,913,1,0,0,1256,65535
16,2,7,827,913,4,0,0,1257,1258
16,2,7,915,914,4,0,0,1259,1260
16,2,7,916,917,1,0,0,1261,65535
16,2,7,918,919,1,0,0,1262,65535
16,2,7,919,916,4,0,0,1263,1264
16,2,7,917,918,4,0,0,1265,1266
16,2,7,920,921,1,0,0,1267,65535
16,2,7,922,923,1,0,0,1268,65535
16,2,7,923,920,4,0,0,1269,1270
16,2,7,921,922,4,0,0,1271,1272
16,2,7,924,925,1,0,0,1273,65535
16,2,7,926,927,1,0,0,1274,65535
16,2,7,927,924,4,0,0,1275,1276
16,2,7,925,926,4,0,0,1277,1278
16,2,7,928,929,1,0,0,1279,65535
16,2,7,930,931,1,0,0,1280,65535
16,2,7,931,928,4,0,0,1281,1282
16,2,7,929,930,4,0,0,1283,1284
16,2,7,932,933,1,0,0,1285,65535
16,2,7,934,935,1,0,0,1286,65535
16,2,7,935,932,4,0,0,1287,1288
16,2,7,933,934,4,0,0,1289,1290
16,2,7,869,934,1,0,0,1291,65535
16,2,7,935,926,1,0,0,1292,65535
16,2,7,927,918,1,0,0,1293,65535
16,2,7,919,922,1,0,0,1294,65535
16,2,7,923,930,1,0,0,1295,65535
16,2,7,931,870,1,0,0,1296,65535
16,2,7,210,928,1,0,0,1297,65535
16,2,7,929,920,1,0,0,1298,65535
16,2,7,921,916,1,0,0,1299,65535
16,2,7,917,924,1,0,0,1300,65535
16,2,7,925,932,1,0,0,1301,65535
16,2,7,933,208,1,0,0,1302,65535
16,2,7,709,936,17,0,0,1303,65535
16,2,7,937,710,17,0,0,1304,65535
16,2,7,937,936,4,1,0,1305,1306
16,2,7,938,939,1,0,0,1307,65535
16,2,7,939,940,1,0,0,1308,65535
16,2,7,941,942,1,0,0,1309,65535
16,2,7,942,943,1,0,0,1310,65535
16,2,7,940,944,1,0,0,1311,65535
16,2,7,945,946,1,0,0,1312,65535
16,2,7,946,947,1,0,0,1313,65535
16,2,7,948,949,1,0,0,1314,65535
16,2,7,949,950,1,0,0,1315,65535
16,2,7,950,941,1,0,0,1316,65535
16,2,7,951,952,4,0,0,1317,1318
16,2,7,952,953,4,0,0,1319,1320
16,2,7,953,954,4,0,0,1321,1322
16,2,7,954,955,4,0,0,1323,1324
16,2,7,955,956,4,0,0,1325,1326
16,2,7,956,957,4,0,0,1327,1328
16,2,7,957,958,4,0,0,1329,1330
16,2,7,958,951,4,0,0,1331,1332
16,2,7,959,960,4,0,0,1333,1334
16,2,7,960,961,4,0,0,1335,1336
16,2,7,961,962,4,0,0,1337,1338
16,2,7,962,963,4,0,0,1339,1340
16,2,7,963,964,4,0,0,1341,1342
16,2,7,964,965,4,0,0,1343,1344
16,2,7,965,966,4,0,0,1345,1346
16,2,7,966,959,4,0,0,1347,1348
16,2,7,967,968,1,0,0,1349,65535
16,2,7,968,969,1,0,0,1350,65535
16,2,7,969,970,1,0,0,1351,65535
16,2,7,970,967,1,0,0,1352,65535
16,2,7,936,971,1,0,0,1353,65535
16,2,7,971,938,1,0,0,1354,65535
16,2,7,943,972,1,0,0,1355,65535
16,2,7,972,937,1,0,0,1356,65535
16,2,7,972,971,4,0,0,1357,1358
16,2,7,943,938,4,0,0,1359,1360
16,2,7,942,939,4,0,0,1361,1362
16,2,7,941,940,4,0,0,1363,1364
16,2,7,973,945,1,0,0,1365,65535
16,2,7,952,961,4,0,0,1366,1367
16,2,7,960,951,4,0,0,1368,1369
16,2,7,958,959,4,0,0,1370,1371
16,2,7,966,957,4,0,0,1372,1373
16,2,7,956,965,4,0,0,1374,1375
16,2,7,964,955,4,0,0,1376,1377
16,2,7,954,963,4,0,0,1378,1379
16,2,7,962,953,4,0,0,1380,1381
16,2,7,947,948,1,0,0,1382,65535
16,2,7,944,973,1,0,0,1383,65535
16,2,7,607,974,65025,0,0,1384,65535
16,2,7,975,650,65025,0,0,1385,65535
16,2,7,648,976,65025,65535,0,1386,65535
16,2,7,977,608,65025,0,0,1387,65535
16,2,7,978,979,65025,0,0,1388,65535
16,2,7,980,981,65025,0,0,1389,65535
16,2,7,979,980,65025,0,0,1390,65535
16,2,7,982,983,65025,0,0,1391,65535
16,2,7,983,984,65025,0,0,1392,65535
16,2,7,984,985,65025,0,0,1393,65535
16,2,7,986,987,65025,0,0,1394,65535
16,2,7,987,988,65025,0,0,1395,65535
16,2,7,988,989,65025,0,0,1396,65535
16,2,7,974,990,65025,0,0,1397,65535
16,2,7,991,982,65025,0,0,1398,65535
16,2,7,981,992,65025,0,0,1399,65535
16,2,7,993,975,65025,0,0,1400,65535
16,2,7,976,994,65025,0,0,1401,65535
16,2,7,995,978,65025,0,0,1402,65535
16,2,7,989,996,65025,0,0,1403,65535
16,2,7,997,977,65025,0,0,1404,65535
16,2,7,990,991,65041,0,0,1405,65535
16,2,7,992,993,65041,0,0,1406,65535
16,2,7,994,995,65041,0,0,1407,65535
16,2,7,996,997,65041,0,0,1408,65535
16,2,7,990,993,4,1,0,1409,1410
16,2,7,992,991,4,1,0,1411,1412
16,2,7,994,997,4,1,0,1413,1414
16,2,7,996,995,4,1,0,1415,1416
16,2,7,976,977,4,0,0,1417,1418
16,2,7,974,975,4,0,0,1419,1420
16,2,7,981,982,4,0,0,1421,1422
16,2,7,989,978,4,0,0,1423,1424
16,2,7,998,999,4,0,0,1425,1426
16,2,7,1000,998,4,0,0,1427,1428
16,2,7,999,1001,4,0,0,1429,1430
16,2,7,1001,1002,4,0,0,1431,1432
16,2,7,1002,1003,4,0,0,1433,1434
16,2,7,985,1004,65025,0,0,1435,65535
16,2,7,1004,1005,65025,0,0,1436,65535
16,2,7,1005,986,65025,0,0,1437,65535
16,2,7,1000,1001,4,0,0,1438,1439
16,2,7,1006,1007,4,0,0,1440,1441
16,2,7,1007,1003,4,0,0,1442,1443
16,2,7,1002,1008,4,0,0,1444,1445
16,2,7,1008,1009,4,0,0,1446,1447
16,2,7,1007,1008,4,0,0,1448,1449
16,2,7,1006,1009,4,0,0,1450,1451
16,2,7,135,860,1,0,0,1452,65535
16,2,7,860,1010,1,0,0,1453,65535
16,2,7,1011,324,1,0,0,1454,65535
16,2,7,1010,1012,1,0,0,1455,65535
16,2,7,1013,1014,1,0,0,1456,65535
16,2,7,1012,1015,1,0,0,1457,65535
16,2,7,1015,1013,1,0,0,1458,65535
16,2,7,377,1016,1,0,0,1459,65535
16,2,7,1016,1011,1,0,0,1460,65535
16,2,7,1017,1018,1,0,0,1461,65535
16,2,7,1018,1019,1,0,0,1462,65535
16,2,7,1019,75,1,0,0,1463,65535
16,2,7,403,1020,1,0,0,1464,65535
16,2,7,1020,1021,1,0,0,1465,65535
16,2,7,1021,1022,1,0,0,1466,65535
16,2,7,1020,1019,4,1,0,1467,1468
16,2,7,1018,1021,4,1,0,1469,1470
16,2,7,317,1023,1,0,0,1471,65535
16,2,7,1023,1017,1,0,0,1472,65535
16,2,7,1022,1024,1,0,0,1473,65535
16,2,7,228,1025,1,0,0,1474,65535
16,2,7,1025,240,1,0,0,1475,65535
16,2,7,772,1026,1,0,0,1476,65535
16,2,7,1026,1027,1,0,0,1477,65535
16,2,7,1027,770,1,0,0,1478,65535
16,2,7,1028,718,1,0,0,1479,65535
16,2,7,759,1029,1,0,0,1480,65535
16,2,7,1029,254,1,0,0,1481,65535
16,2,7,757,1030,1,0,0,1482,65535
16,2,7,1030,766,1,0,0,1483,65535
16,2,7,1030,762,68,0,0,1484,1485
16,2,7,726,1031,17,0,0,1486,65535
16,2,7,1032,1033,17,0,0,1487,65535
16,2,7,1033,711,1,0,0,1488,65535
16,2,7,299,266,1,0,0,1489,65535
16,2,7,1034,1035,1,0,0,1490,65535
16,2,7,1035,1036,1,0,0,1491,65535
16,2,7,1036,1037,1,0,0,1492,65535
16,2,7,1037,1038,1,0,0,1493,65535
16,2,7,1039,1040,1,0,0,1494,65535
16,2,7,1041,1042,1,0,0,1495,65535
16,2,7,1043,1044,1,0,0,1496,65535
16,2,7,1045,1046,1,0,0,1497,65535
16,2,7,1047,1048,1,0,0,1498,65535
16,2,7,1049,1050,1,0,0,1499,65535
16,2,7,1038,1051,1,0,0,1500,65535
16,2,7,1052,1053,1,0,0,1501,65535
16,2,7,1054,1047,1,0,0,1502,65535
16,2,7,1050,1055,1,0,0,1503,65535
16,2,7,1051,1056,1,0,0,1504,65535
16,2,7,1056,1057,1,0,0,1505,65535
16,2,7,1057,1054,1,0,0,1506,65535
16,2,7,1055,1058,1,0,0,1507,65535
16,2,7,1058,1059,1,0,0,1508,65535
16,2,7,1059,1052,1,0,0,1509,65535
16,2,7,1053,1060,1,0,0,1510,65535
16,2,7,1060,1039,1,0,0,1511,65535
16,2,7,1061,1062,1,0,0,1512,65535
16,2,7,1063,1061,1,0,0,1513,65535
16,2,7,1042,1064,1,0,0,1514,65535
16,2,7,1064,1065,1,0,0,1515,65535
16,2,7,1065,1043,1,0,0,1516,65535
16,2,7,1066,1063,1,0,0,1517,65535
16,2,7,1067,1066,1,0,0,1518,65535
16,2,7,1062,1068,1,0,0,1519,65535
16,2,7,1068,1067,1,0,0,1520,65535
16,2,7,1069,1034,1,0,0,1521,65535
16,2,7,1070,1069,1,0,0,1522,65535
16,2,7,1071,1072,1,0,0,1523,65535
16,2,7,1072,1045,1,0,0,1524,65535
16,2,7,1063,1073,4,0,0,1525,1526
16,2,7,1046,1061,4,0,0,1527,1528
16,2,7,1048,1074,1,0,0,1529,65535
16,2,7,1074,1075,1,0,0,1530,65535
16,2,7,1075,1041,1,0,0,1531,65535
16,2,7,1044,1076,1,0,0,1532,65535
16,2,7,1076,1077,1,0,0,1533,65535
16,2,7,1077,1049,1,0,0,1534,65535
16,2,7,1046,1078,17,0,0,1535,65535
16,2,7,1079,1073,17,0,0,1536,65535
16,2,7,1080,1079,1,0,0,1537,65535
16,2,7,1081,1080,1,0,0,1538,65535
16,2,7,1078,1081,1,0,0,1539,65535
16,2,7,1040,1082,1,0,0,1540,65535
16,2,7,1082,1083,1,0,0,1541,65535
16,2,7,1083,1084,1,0,0,1542,65535
16,2,7,1084,397,1,0,0,1543,65535
16,2,7,1085,1071,1,0,0,1544,65535
16,2,7,396,1086,1,0,0,1545,65535
16,2,7,1086,1087,1,0,0,1546,65535
16,2,7,1087,1085,1,0,0,1547,65535
16,2,7,1082,1085,12,0,0,1548,1549
16,2,7,396,397,4,0,0,1550,1551
16,2,7,1083,1087,4,1,0,1552,1553
16,2,7,1086,1084,4,1,0,1554,1555
16,2,7,1088,1089,17,0,0,1556,65535
16,2,7,52,1090,1,0,0,1557,65535
16,2,7,1090,1091,1,0,0,1558,65535
16,2,7,1091,399,1,0,0,1559,65535
16,2,7,399,1092,1,0,0,1560,65535
16,2,7,1092,1093,17,0,0,1561,65535
16,2,7,1093,1094,1,0,0,1562,65535
16,2,7,1094,1095,1,0,0,1563,65535
16,2,7,1095,1096,1,0,0,1564,65535
16,2,7,1096,1097,1,0,0,1565,65535
16,2,7,293,1098,1,0,0,1566,65535
16,2,7,1098,1088,1,0,0,1567,65535
16,2,7,1089,398,1,0,0,1568,65535
16,2,7,398,294,1,0,0,1569,65535
16,2,7,1097,1099,1,0,0,1570,65535
16,2,7,1099,1100,1,0,0,1571,65535
16,2,7,1100,268,1,0,0,1572,65535
16,2,7,1088,1093,4,34,0,1573,1574
16,2,7,1092,1089,4,34,0,1575,1576
16,2,7,1098,1094,4,0,0,1577,1578
16,2,7,399,398,4,0,0,1579,1580
16,2,7,1101,1102,4,0,0,1581,1582
16,2,7,1103,1101,4,0,0,1583,1584
16,2,7,1104,1103,4,0,0,1585,1586
16,2,7,1102,1104,4,0,0,1587,1588
16,2,7,1105,1106,1,0,0,1589,65535
16,2,7,1106,1107,1,0,0,1590,65535
16,2,7,1107,1108,1,0,0,1591,65535
16,2,7,1108,1109,1,0,0,1592,65535
16,2,7,1109,1110,1,0,0,1593,65535
16,2,7,313,1111,1,0,0,1594,65535
16,2,7,1111,1112,1,0,0,1595,65535
16,2,7,1112,1113,1,0,0,1596,65535
16,2,7,1113,1105,1,0,0,1597,65535
16,2,7,1110,1114,1,0,0,1598,65535
16,2,7,1114,1115,1,0,0,1599,65535
16,2,7,1115,1116,1,0,0,1600,65535
16,2,7,1116,314,1,0,0,1601,65535
16,2,7,313,1113,29,0,0,1602,1603
16,2,7,1114,314,29,0,0,1604,1605
16,2,7,292,1117,1,0,0,1606,65535
16,2,7,1117,1118,1,0,0,1607,65535
16,2,7,1118,1119,1,0,0,1608,65535
16,2,7,1120,1121,1,0,0,1609,65535
16,2,7,1121,1122,1,0,0,1610,65535
16,2,7,1122,272,1,0,0,1611,65535
16,2,7,1119,341,1,0,0,1612,65535
16,2,7,342,1120,1,0,0,1613,65535
16,2,7,1073,1070,1,0,0,1614,65535
16,2,7,616,1123,65025,0,0,1615,65535
16,2,7,1123,1124,65025,0,0,1616,65535
16,2,7,1124,1125,65025,0,0,1617,65535
16,2,7,1125,1126,65025,0,0,1618,65535
16,2,7,1126,1127,65025,0,0,1619,65535
16,2,7,1127,618,65025,0,0,1620,65535
16,2,7,627,1128,65025,0,0,1621,65535
16,2,7,1128,1129,65025,0,0,1622,65535
16,2,7,1129,1130,65025,0,0,1623,65535
16,2,7,1130,617,65025,0,0,1624,65535
16,2,7,375,1131,1,0,0,1625,65535
16,2,7,1131,1132,1,0,0,1626,65535
16,2,7,1132,1133,1,0,0,1627,65535
16,2,7,1133,1134,1,0,0,1628,65535
16,2,7,1134,1135,1,0,0,1629,65535
16,2,7,235,1136,1,0,0,1630,65535
16,2,7,1136,236,1,0,0,1631,65535
16,2,7,1131,1134,12,0,0,1632,1633
16,2,7,237,233,12,0,0,1634,1635
16,2,7,229,240,12,0,0,1636,1637
16,2,7,1137,1138,0,0,0,1638,65535
16,2,7,1138,1139,0,0,0,1639,65535
16,2,7,1139,1140,0,0,0,1640,65535
16,2,7,1140,1137,0,0,0,1641,65535
16,2,7,1141,1142,0,0,0,1642,65535
16,2,7,1142,1143,0,0,0,1643,65535
16,2,7,1143,1144,0,0,0,1644,65535
16,2,7,1144,1141,0,0,0,1645,65535
16,2,7,1145,1146,0,0,0,1646,65535
16,2,7,1146,1147,0,0,0,1647,65535
16,2,7,1147,1148,0,0,0,1648,65535
16,2,7,1148,1145,0,0,0,1649,65535
16,2,7,478,1149,65025,0,0,1650,65535
16,2,7,1149,1150,65025,0,0,1651,65535
16,2,7,1150,630,65025,0,0,1652,65535
16,2,7,528,524,12,0,0,1653,1654
16,2,7,523,527,12,0,0,1655,1656
16,2,7,534,533,12,0,0,1657,1658
16,2,7,181,1151,17,0,0,1659,65535
16,2,7,1152,1153,17,0,0,1660,65535
16,2,7,1153,1154,17,0,0,1661,65535
16,2,7,1154,1155,17,0,0,1662,65535
16,2,7,1156,179,17,0,0,1663,65535
16,2,7,181,179,4,103,3,1664,1665
16,2,7,1151,1152,17,0,0,1666,65535
16,2,7,1155,1156,17,0,0,1667,65535
16,2,7,1156,1151,4,0,0,1668,1669
16,2,7,1157,1158,20,0,0,1670,1671
16,2,7,1158,1159,20,0,0,1672,1673
16,2,7,1159,1160,20,0,0,1674,1675
16,2,7,1160,1161,20,0,0,1676,1677
16,2,7,1161,1162,20,0,0,1678,1679
16,2,7,1162,1163,20,0,0,1680,1681
16,2,7,1163,1164,20,0,0,1682,1683
16,2,7,1164,1157,20,0,0,1684,1685
16,2,7,333,331,76,0,0,1686,1687
16,2,7,221,225,12,0,0,1688,1689
16,2,7,219,222,12,0,0,1690,1691
16,2,7,350,1165,1,0,0,1692,65535
16,2,7,1165,1166,1,0,0,1693,65535
16,2,7,1166,1167,1,0,0,1694,65535
16,2,7,1167,1168,1,0,0,1695,65535
16,2,7,1168,1169,1,0,0,1696,65535
16,2,7,1170,1171,1,0,0,1697,65535
16,2,7,1171,1172,1,0,0,1698,65535
16,2,7,1172,1173,1,0,0,1699,65535
16,2,7,1173,1174,1,0,0,1700,65535
16,2,7,1174,332,1,0,0,1701,65535
16,2,7,1165,1168,12,0,0,1702,1703
16,2,7,1171,1174,12,0,0,1704,1705
16,2,7,319,1175,4,0,0,1706,1707
16,2,7,1024,1176,1,0,0,1708,65535
16,2,7,1176,1177,1,0,0,1709,65535
16,2,7,1177,1178,1,0,0,1710,65535
16,2,7,1179,1180,1,0,0,1711,65535
16,2,7,1180,1181,17,0,0,1712,65535
16,2,7,1181,1182,1,0,0,1713,65535
16,2,7,1182,1183,1,0,0,1714,65535
16,2,7,1183,1184,1,0,0,1715,65535
